Record_ID,Region,District,Year,Season,Crop,Temp_Min_C,Temp_Max_C,Rainfall_mm,Humidity_Pct,Solar_Rad_MJm2,Soil_pH,Organic_Carbon_Pct,Nitrogen_kg_ha,Phosphorus_kg_ha,Potassium_kg_ha,Crop_Yield_kg_ha
AGR_Nor_2020_00673,North_Zone,Haryana_East,2020,Zaid,Pulses,,,49.83,56.91,13.49,6.97,0.43,157.6,17.1,259.1,1414.8
AGR_Nor_2023_00674,North_Zone,Rajasthan_North,2023,Kharif,Maize,18.37,31.73,693.18,48.89,10.85,6.53,0.752,173.8,22.9,194.0,4288.48
AGR_Nor_2019_00675,North_Zone,Haryana_East,2019,Kharif,Maize,20.95,30.74,544.59,72.27,10.0,7.04,0.619,175.1,29.6,183.2,4114.91
AGR_Nor_2022_00676,North_Zone,Punjab_Central,2022,Rabi,Maize,17.37,25.05,131.71,61.26,11.08,5.3,0.719,140.9,15.7,241.0,3036.58
AGR_Nor_2021_00677,North_Zone,Punjab_Central,2021,Kharif,Pulses,22.05,33.63,1190.28,74.17,10.9,6.26,0.425,142.8,20.5,304.6,2148.63
AGR_Nor_2018_00678,North_Zone,Haryana_East,2018,Kharif,Pulses,21.92,30.96,744.95,75.75,11.92,7.28,0.893,167.6,18.7,230.1,2463.21
AGR_Nor_2020_00679,North_Zone,UP_Western,2020,Rabi,Rice,18.42,,,62.27,13.02,6.97,0.629,135.7,20.8,218.2,3840.39
AGR_Nor_2023_00680,North_Zone,UP_Western,2023,Kharif,Rice,19.23,30.99,736.57,70.52,13.96,6.51,0.552,156.6,17.6,259.7,4409.48
AGR_Nor_2022_00681,North_Zone,Rajasthan_North,2022,Rabi,Rice,17.29,26.64,143.24,,10.0,7.53,0.493,182.3,24.2,143.2,4034.86
AGR_Nor_2020_00682,North_Zone,Haryana_East,2020,Rabi,Soybean,18.07,27.84,179.43,51.34,13.08,6.59,0.641,149.8,20.6,218.2,2538.14
AGR_Nor_2018_00683,North_Zone,UP_Western,2018,Kharif,Cotton,19.11,28.64,725.66,71.94,12.96,6.8,0.755,230.9,18.5,201.6,3351.99
AGR_Nor_2018_00684,North_Zone,Haryana_East,2018,Rabi,Cotton,17.18,29.04,138.69,47.35,12.67,7.87,0.912,177.3,25.6,241.1,2523.78
AGR_Nor_2019_00685,North_Zone,Punjab_Central,2019,Rabi,Pulses,18.91,32.12,116.92,58.35,10.0,6.34,0.775,203.0,8.0,227.0,1407.14
AGR_Nor_2021_00686,North_Zone,Punjab_Central,2021,Rabi,Pulses,15.27,24.59,165.28,41.6,14.29,6.83,0.535,252.8,19.2,218.4,1399.0
AGR_Nor_2022_00687,North_Zone,Rajasthan_North,2022,Rabi,Maize,18.57,27.04,105.46,40.44,14.33,7.14,0.564,193.0,16.1,166.5,3248.29
AGR_Nor_2020_00688,North_Zone,Haryana_East,2020,Kharif,Soybean,23.44,32.42,590.72,70.02,10.23,6.73,0.688,195.4,21.5,259.2,3470.43
AGR_Nor_2023_00689,North_Zone,Haryana_East,2023,Kharif,Soybean,20.34,32.42,456.96,54.1,13.59,6.72,0.254,147.9,20.9,203.1,2845.05
AGR_Nor_2020_00690,North_Zone,UP_Western,2020,Rabi,Soybean,18.78,30.61,165.93,58.75,10.54,5.89,0.249,244.8,20.2,160.3,2314.01
AGR_Nor_2019_00691,North_Zone,Punjab_Central,2019,Rabi,Maize,21.72,32.85,191.77,64.26,11.45,6.94,0.538,211.6,19.1,232.0,3854.44
AGR_Nor_2020_00692,North_Zone,Punjab_Central,2020,Kharif,Wheat,18.09,31.18,594.04,65.14,10.0,7.4,0.699,208.9,11.6,202.8,4685.34
AGR_Nor_2023_00693,North_Zone,Rajasthan_North,2023,Rabi,Maize,16.98,27.21,86.39,47.74,13.75,7.55,0.879,188.6,12.7,186.9,3314.8
AGR_Nor_2019_00694,North_Zone,Haryana_East,2019,Kharif,Maize,21.96,31.68,,,10.26,7.94,0.58,178.8,23.7,327.1,4414.89
AGR_Nor_2023_00695,North_Zone,Punjab_Central,2023,Kharif,Rice,18.49,27.94,820.17,81.99,12.75,6.94,0.558,176.8,28.1,195.5,4889.95
AGR_Nor_2019_00696,North_Zone,Haryana_East,2019,Zaid,Maize,22.9,35.69,88.26,55.09,12.3,7.54,0.554,224.9,21.4,171.3,3668.1
AGR_Nor_2018_00697,North_Zone,Punjab_Central,2018,Kharif,Cotton,21.84,33.68,830.09,,10.0,6.28,0.749,236.2,24.8,114.4,3308.62
AGR_Nor_2019_00698,North_Zone,Rajasthan_North,2019,Kharif,Maize,21.28,33.15,344.84,51.43,12.47,5.73,0.266,214.4,22.0,233.3,4045.68
AGR_Nor_2019_00699,North_Zone,Rajasthan_North,2019,Kharif,Maize,21.63,33.63,686.8,71.84,10.02,7.43,0.528,164.0,27.4,253.9,4365.31
AGR_Nor_2020_00700,North_Zone,UP_Western,2020,Zaid,Pulses,20.06,28.34,55.52,49.38,10.8,6.51,0.396,175.6,15.6,171.8,957.82
AGR_Nor_2022_00701,North_Zone,UP_Western,2022,Kharif,Rice,21.93,,875.0,78.47,10.0,7.03,0.724,185.0,31.6,230.7,5433.74
AGR_Nor_2022_00702,North_Zone,Rajasthan_North,2022,Kharif,Rice,22.51,34.93,469.36,68.66,13.77,6.92,0.608,205.0,14.4,237.7,5259.35
AGR_Nor_2018_00703,North_Zone,Haryana_East,2018,Kharif,Soybean,21.37,,473.39,66.47,10.0,7.33,0.969,165.7,17.8,313.3,3303.78
AGR_Nor_2022_00704,North_Zone,Haryana_East,2022,Kharif,Pulses,17.92,29.32,529.08,48.23,11.36,7.55,0.52,169.1,24.9,203.2,2204.8
AGR_Nor_2020_00705,North_Zone,Rajasthan_North,2020,Zaid,Rice,22.84,36.64,39.45,37.02,11.46,6.68,0.571,209.8,26.5,237.2,4268.28
AGR_Nor_2019_00706,North_Zone,Rajasthan_North,2019,Rabi,Wheat,16.25,28.89,139.05,52.22,10.63,6.9,0.781,162.5,21.2,221.2,3877.97
AGR_Nor_2023_00707,North_Zone,UP_Western,2023,Kharif,Maize,19.84,32.21,954.13,61.87,10.4,7.77,0.543,162.0,22.2,255.5,3928.56
AGR_Nor_2020_00708,North_Zone,Haryana_East,2020,Kharif,Wheat,22.5,31.04,582.41,60.13,14.2,6.47,0.2,199.3,8.0,164.5,4663.4
AGR_Nor_2023_00709,North_Zone,Punjab_Central,2023,Kharif,Maize,21.51,30.19,437.41,60.7,13.58,7.38,0.299,159.6,16.9,128.4,3561.86
AGR_Nor_2021_00710,North_Zone,Haryana_East,2021,Zaid,Cotton,20.53,31.39,105.53,51.13,11.02,7.51,0.575,199.6,30.6,161.4,2120.05
AGR_Nor_2018_00711,North_Zone,Rajasthan_North,2018,Kharif,Soybean,19.47,29.5,,78.05,10.0,6.76,0.59,162.5,18.8,223.4,2867.48
AGR_Nor_2018_00712,North_Zone,Haryana_East,2018,Rabi,Rice,17.34,27.73,181.92,52.53,12.32,7.34,0.462,194.1,25.1,221.0,4584.3
AGR_Nor_2021_00713,North_Zone,Rajasthan_North,2021,Kharif,Cotton,22.2,33.95,309.33,58.56,10.0,6.56,0.571,133.8,28.5,235.6,2453.51
AGR_Nor_2019_00714,North_Zone,Rajasthan_North,2019,Kharif,Pulses,19.86,,,62.45,11.83,8.15,0.579,121.5,17.7,243.2,1957.85
AGR_Nor_2021_00715,North_Zone,Punjab_Central,2021,Rabi,Maize,,25.59,49.45,40.07,14.24,8.01,0.73,178.9,8.0,185.9,3160.0
AGR_Nor_2019_00716,North_Zone,Haryana_East,2019,Kharif,Rice,21.84,35.37,285.62,57.09,12.08,7.44,0.718,218.2,19.9,231.8,5360.65
AGR_Nor_2019_00717,North_Zone,UP_Western,2019,Rabi,Pulses,14.83,26.51,78.84,38.31,12.86,7.55,0.526,183.3,23.9,217.8,1329.39
AGR_Nor_2020_00718,North_Zone,UP_Western,2020,Kharif,Cotton,,29.28,695.16,76.23,10.01,6.95,0.8,206.9,22.2,230.7,3304.37
AGR_Nor_2023_00719,North_Zone,Punjab_Central,2023,Kharif,Cotton,21.89,30.62,693.3,76.2,12.64,6.66,0.2,166.5,26.4,203.5,2627.01
AGR_Nor_2018_00720,North_Zone,Haryana_East,2018,Rabi,Maize,18.08,27.55,123.61,57.79,12.16,7.71,0.2,197.8,26.3,261.6,2965.63
AGR_Nor_2020_00721,North_Zone,Rajasthan_North,2020,Kharif,Pulses,21.09,31.85,848.49,73.81,10.0,6.37,0.884,186.2,13.9,245.3,2289.77
AGR_Nor_2021_00722,North_Zone,Punjab_Central,2021,Kharif,Rice,,33.97,542.25,71.35,10.0,7.1,0.338,114.6,10.1,116.4,4483.87
AGR_Nor_2021_00723,North_Zone,Rajasthan_North,2021,Kharif,Wheat,20.51,34.03,776.69,95.0,10.0,6.44,0.319,184.0,33.2,215.6,4390.06
AGR_Nor_2022_00724,North_Zone,Haryana_East,2022,Rabi,Cotton,14.51,27.36,191.99,65.56,13.13,6.71,0.349,180.4,28.8,246.9,2250.91
AGR_Nor_2022_00725,North_Zone,UP_Western,2022,Kharif,Soybean,21.24,30.45,705.56,57.01,12.65,7.11,0.513,172.1,21.8,238.5,3271.33
AGR_Nor_2019_00726,North_Zone,Rajasthan_North,2019,Rabi,Soybean,16.49,,208.12,57.59,10.73,6.16,0.559,203.1,16.6,200.6,2631.33
AGR_Nor_2019_00727,North_Zone,Haryana_East,2019,Rabi,Soybean,17.41,26.96,115.06,54.79,15.98,7.05,0.644,182.4,26.9,131.8,2279.49
AGR_Nor_2023_00728,North_Zone,Haryana_East,2023,Rabi,Pulses,18.02,29.59,122.72,,16.39,6.34,0.471,200.7,24.1,211.0,1506.24
AGR_Nor_2021_00729,North_Zone,UP_Western,2021,Rabi,Cotton,16.45,24.38,162.84,61.09,13.92,6.94,0.312,202.2,21.1,160.4,1994.18
AGR_Nor_2021_00730,North_Zone,UP_Western,2021,Zaid,Rice,22.23,29.53,56.13,68.58,15.55,7.19,0.423,149.4,27.3,269.9,3679.68
AGR_Nor_2018_00731,North_Zone,UP_Western,2018,Rabi,Soybean,16.18,28.49,73.42,41.88,14.8,6.88,0.541,179.9,12.0,228.2,2338.91
AGR_Nor_2020_00732,North_Zone,Punjab_Central,2020,Rabi,Cotton,17.8,31.73,185.26,54.72,12.37,7.06,0.794,189.9,25.5,159.0,2361.26
AGR_Nor_2019_00733,North_Zone,Rajasthan_North,2019,Rabi,Wheat,19.13,32.76,77.83,64.92,12.38,6.46,0.2,171.7,28.2,192.4,3311.86
AGR_Nor_2019_00734,North_Zone,Rajasthan_North,2019,Kharif,Maize,22.64,35.07,,88.34,10.0,7.05,0.445,167.5,12.8,201.2,3969.03
AGR_Nor_2018_00735,North_Zone,UP_Western,2018,Kharif,Soybean,19.77,31.55,651.19,59.65,10.73,6.31,0.497,186.5,27.9,206.5,3236.97
AGR_Nor_2020_00736,North_Zone,Rajasthan_North,2020,Rabi,Wheat,,28.15,80.29,68.2,10.0,5.64,0.585,246.9,26.0,208.5,3876.64
AGR_Nor_2020_00737,North_Zone,Rajasthan_North,2020,Rabi,Soybean,20.95,31.07,84.05,52.53,11.2,5.78,0.56,174.8,26.6,167.1,2217.36
AGR_Nor_2018_00738,North_Zone,Haryana_East,2018,Rabi,Maize,18.0,30.2,93.07,62.67,11.72,6.74,0.658,226.2,29.4,135.2,3346.29
AGR_Nor_2023_00739,North_Zone,UP_Western,2023,Kharif,Rice,22.48,36.05,808.13,80.37,10.0,6.81,0.334,140.7,26.8,143.2,4657.47
AGR_Nor_2019_00740,North_Zone,UP_Western,2019,Kharif,Cotton,20.0,33.08,924.43,65.01,10.0,6.8,0.619,199.0,25.3,250.5,2869.95
AGR_Nor_2021_00741,North_Zone,Punjab_Central,2021,Kharif,Wheat,22.15,29.47,,,10.0,7.38,0.504,190.1,23.3,121.8,4621.96
AGR_Nor_2020_00742,North_Zone,UP_Western,2020,Kharif,Soybean,22.96,35.3,562.82,69.53,12.83,8.33,0.908,161.7,13.3,191.7,3235.98
AGR_Nor_2022_00743,North_Zone,Rajasthan_North,2022,Kharif,Soybean,23.08,36.46,568.25,62.86,15.06,6.72,0.681,164.3,16.6,131.7,3306.23
AGR_Nor_2019_00744,North_Zone,UP_Western,2019,Rabi,Soybean,18.45,29.47,149.65,76.84,10.0,6.26,0.497,132.8,25.5,137.6,2374.53
AGR_Nor_2021_00745,North_Zone,Haryana_East,2021,Kharif,Cotton,20.85,31.61,811.97,85.72,11.56,7.0,0.706,198.1,27.2,160.8,3194.49
AGR_Nor_2020_00746,North_Zone,Rajasthan_North,2020,Zaid,Soybean,22.13,,38.46,53.03,11.26,6.29,0.69,206.6,17.3,272.4,2522.51
AGR_Nor_2023_00747,North_Zone,Haryana_East,2023,Kharif,Rice,19.1,28.45,470.15,,13.59,6.76,0.756,219.4,17.6,208.1,5268.21
AGR_Nor_2021_00748,North_Zone,Haryana_East,2021,Kharif,Cotton,20.46,31.41,877.96,85.15,10.0,6.8,0.544,203.2,23.4,270.5,2837.88
AGR_Nor_2021_00749,North_Zone,Rajasthan_North,2021,Kharif,Rice,21.37,34.15,657.29,80.96,10.0,7.19,0.48,176.9,15.0,179.5,5087.15
AGR_Nor_2019_00750,North_Zone,Rajasthan_North,2019,Rabi,Maize,16.51,23.6,158.77,43.34,15.05,6.67,0.303,160.9,27.1,123.8,2690.79
AGR_Nor_2018_00751,North_Zone,Haryana_East,2018,Kharif,Wheat,,29.25,787.8,73.52,11.25,5.51,0.687,166.9,22.3,197.0,4358.61
AGR_Nor_2023_00752,North_Zone,Haryana_East,2023,Rabi,Pulses,17.51,28.46,136.49,,13.55,6.55,0.727,188.2,22.3,280.1,1541.95
AGR_Nor_2018_00753,North_Zone,Haryana_East,2018,Kharif,Pulses,23.58,36.39,793.21,75.9,10.12,6.8,0.64,137.8,23.6,199.1,2247.77
AGR_Nor_2018_00754,North_Zone,Rajasthan_North,2018,Kharif,Rice,21.68,34.97,864.62,92.49,10.23,7.13,0.839,180.5,17.4,219.0,5335.6
AGR_Nor_2018_00755,North_Zone,UP_Western,2018,Kharif,Rice,20.2,30.96,448.44,65.74,13.07,6.23,0.846,203.1,30.3,148.1,5373.35
AGR_Nor_2018_00756,North_Zone,UP_Western,2018,Kharif,Pulses,20.56,32.09,819.14,80.6,10.0,7.05,0.659,170.0,17.3,195.4,2215.42
AGR_Nor_2022_00757,North_Zone,Punjab_Central,2022,Rabi,Rice,17.18,25.09,177.57,62.41,13.6,7.74,1.13,188.8,18.0,230.4,4811.67
AGR_Nor_2023_00758,North_Zone,Haryana_East,2023,Rabi,Pulses,20.14,29.74,124.41,55.36,12.99,6.31,0.744,167.2,15.1,275.5,1412.49
AGR_Nor_2022_00759,North_Zone,Haryana_East,2022,Rabi,Wheat,16.09,24.96,155.18,56.06,10.0,6.27,0.517,216.9,21.2,255.3,3815.16
AGR_Nor_2018_00760,North_Zone,Rajasthan_North,2018,Kharif,Maize,21.52,31.31,,79.89,10.73,6.8,0.666,152.3,21.5,210.8,4006.18
AGR_Nor_2020_00761,North_Zone,Rajasthan_North,2020,Kharif,Rice,21.72,30.13,783.13,78.37,10.01,7.58,0.673,150.6,17.9,240.7,5071.22
AGR_Nor_2019_00762,North_Zone,Punjab_Central,2019,Rabi,Pulses,17.05,27.23,145.28,30.99,12.38,5.75,0.644,179.4,26.8,206.0,1560.1
AGR_Nor_2022_00763,North_Zone,Punjab_Central,2022,Kharif,Pulses,20.45,,635.68,68.66,14.37,7.35,0.571,145.3,17.0,188.3,2176.76
AGR_Nor_2020_00764,North_Zone,UP_Western,2020,Rabi,Rice,,26.03,,39.48,12.21,6.78,0.421,232.4,16.4,218.3,4447.99
AGR_Nor_2020_00765,North_Zone,Haryana_East,2020,Kharif,Rice,17.58,31.51,748.0,64.17,10.0,7.04,0.363,262.4,16.8,187.5,5064.38
AGR_Nor_2023_00766,North_Zone,Rajasthan_North,2023,Kharif,Maize,19.58,,702.67,73.43,10.04,6.53,0.637,177.7,26.2,242.1,4034.84
AGR_Nor_2021_00767,North_Zone,Haryana_East,2021,Kharif,Soybean,23.0,32.82,494.92,66.2,10.08,6.37,0.872,204.4,17.4,215.4,3110.52
AGR_Nor_2022_00768,North_Zone,Haryana_East,2022,Kharif,Wheat,23.75,35.5,721.62,63.64,12.3,6.64,0.814,177.1,21.7,291.9,4675.15
AGR_Nor_2021_00769,North_Zone,UP_Western,2021,Kharif,Pulses,21.67,29.12,292.27,57.35,11.72,7.61,0.877,123.6,24.0,175.0,1835.3
AGR_Nor_2019_00770,North_Zone,UP_Western,2019,Kharif,Pulses,21.03,28.82,789.33,90.26,10.5,7.71,0.468,217.5,18.1,154.5,2039.4
AGR_Nor_2018_00771,North_Zone,UP_Western,2018,Kharif,Maize,21.59,30.3,798.51,88.89,12.18,6.54,0.679,161.3,16.5,281.2,4132.78
AGR_Nor_2019_00772,North_Zone,Punjab_Central,2019,Kharif,Maize,19.68,29.23,517.32,76.37,11.12,6.94,0.55,192.3,29.6,179.2,4097.42
AGR_Nor_2022_00773,North_Zone,UP_Western,2022,Rabi,Maize,16.64,28.91,43.6,74.56,10.0,6.04,0.417,188.6,11.3,196.0,3353.09
AGR_Nor_2019_00774,North_Zone,Rajasthan_North,2019,Rabi,Cotton,16.99,24.58,112.27,54.16,13.04,7.05,0.311,135.0,15.0,214.2,1589.1
AGR_Nor_2019_00775,North_Zone,Punjab_Central,2019,Kharif,Cotton,21.3,30.97,702.0,63.29,10.0,6.74,0.207,143.6,20.6,189.2,2428.97
AGR_Nor_2022_00776,North_Zone,Haryana_East,2022,Kharif,Pulses,17.55,25.52,767.1,,10.63,6.69,1.021,132.6,26.0,188.5,2020.65
AGR_Nor_2022_00777,North_Zone,Haryana_East,2022,Rabi,Cotton,16.61,29.76,128.36,54.36,12.55,6.13,0.339,176.9,20.6,191.2,1915.02
AGR_Nor_2020_00778,North_Zone,Punjab_Central,2020,Kharif,Maize,20.36,31.18,522.33,75.0,10.0,7.74,0.591,136.4,15.1,225.7,3791.22
AGR_Nor_2019_00779,North_Zone,Haryana_East,2019,Rabi,Wheat,16.14,26.24,104.59,45.82,15.16,7.32,0.307,196.5,13.2,191.9,3366.78
AGR_Nor_2023_00780,North_Zone,Rajasthan_North,2023,Kharif,Rice,22.29,35.53,,77.98,14.57,7.48,0.449,261.9,26.1,229.1,5426.34
AGR_Nor_2020_00781,North_Zone,UP_Western,2020,Rabi,Maize,18.11,28.83,93.83,46.94,12.15,7.32,0.524,236.1,28.0,193.3,3111.6
AGR_Nor_2022_00782,North_Zone,UP_Western,2022,Zaid,Wheat,22.01,32.1,71.65,52.63,15.51,7.42,0.754,199.1,19.8,144.7,3993.24
AGR_Nor_2021_00783,North_Zone,Haryana_East,2021,Rabi,Wheat,15.68,28.95,120.11,67.6,10.0,7.71,0.669,185.6,31.7,270.5,3860.96
AGR_Nor_2019_00784,North_Zone,Rajasthan_North,2019,Kharif,Rice,22.6,36.36,572.13,86.95,10.0,7.16,0.632,203.0,13.4,161.2,5146.18
AGR_Nor_2020_00785,North_Zone,Punjab_Central,2020,Rabi,Maize,16.61,24.49,160.3,54.76,10.2,7.29,0.874,184.3,28.5,264.4,3305.73
AGR_Nor_2021_00786,North_Zone,Haryana_East,2021,Rabi,Rice,17.73,27.74,90.6,57.23,13.33,7.37,0.791,155.9,22.6,190.0,4461.44
AGR_Nor_2018_00787,North_Zone,Rajasthan_North,2018,Kharif,Rice,19.34,,800.8,95.0,10.07,6.64,0.756,175.6,27.2,217.2,5084.06
AGR_Nor_2019_00788,North_Zone,Haryana_East,2019,Kharif,Rice,20.82,29.16,452.72,55.48,12.35,7.21,0.779,208.5,20.2,212.2,5393.27
AGR_Nor_2020_00789,North_Zone,Punjab_Central,2020,Kharif,Wheat,,32.5,371.51,46.89,16.32,7.52,0.549,190.7,21.9,298.8,4405.02
AGR_Nor_2018_00790,North_Zone,UP_Western,2018,Rabi,Soybean,,24.01,77.18,55.62,12.9,6.13,0.762,169.8,16.4,189.2,2267.23
AGR_Nor_2019_00791,North_Zone,Punjab_Central,2019,Rabi,Rice,17.24,29.59,108.71,60.64,13.38,6.71,0.657,142.0,29.6,110.0,3984.64
AGR_Nor_2023_00792,North_Zone,Punjab_Central,2023,Zaid,Cotton,24.82,33.08,103.15,34.4,12.93,7.23,0.592,123.6,28.3,185.6,2245.42
AGR_Nor_2020_00793,North_Zone,UP_Western,2020,Rabi,Rice,15.56,,104.65,32.81,12.47,7.53,0.797,175.5,19.8,171.5,4193.26
AGR_Nor_2020_00794,North_Zone,UP_Western,2020,Rabi,Rice,19.15,30.76,170.6,40.99,17.42,7.41,0.24,162.9,28.2,242.5,3917.93
AGR_Nor_2020_00795,North_Zone,Punjab_Central,2020,Kharif,Pulses,22.41,35.07,515.76,53.97,12.3,6.57,0.619,198.5,18.9,188.6,2455.79
AGR_Nor_2019_00796,North_Zone,Haryana_East,2019,Kharif,Wheat,,32.24,598.52,83.86,10.0,6.84,0.243,133.2,28.8,209.8,3880.93
AGR_Nor_2021_00797,North_Zone,Haryana_East,2021,Rabi,Cotton,15.95,22.99,105.41,56.78,12.63,7.1,0.397,186.9,22.7,220.4,1763.87
AGR_Nor_2023_00798,North_Zone,UP_Western,2023,Kharif,Soybean,23.46,31.7,605.55,69.8,10.57,6.85,0.978,174.4,27.7,234.6,3374.63
AGR_Nor_2021_00799,North_Zone,Rajasthan_North,2021,Kharif,Rice,20.88,30.61,645.88,59.04,13.67,6.41,0.582,231.8,25.1,136.7,5029.82
AGR_Nor_2022_00800,North_Zone,UP_Western,2022,Kharif,Wheat,20.82,28.76,442.15,81.99,10.14,5.85,0.66,225.9,13.7,163.0,4826.7
AGR_Nor_2021_00801,North_Zone,Rajasthan_North,2021,Kharif,Soybean,18.37,30.28,375.42,69.99,10.2,5.47,0.686,201.0,12.7,189.6,3014.12
AGR_Nor_2023_00802,North_Zone,UP_Western,2023,Zaid,Soybean,21.7,33.39,90.5,44.41,11.92,6.91,0.928,140.1,27.4,155.9,2810.32
AGR_Nor_2021_00803,North_Zone,Punjab_Central,2021,Rabi,Maize,17.15,30.63,138.01,47.59,11.17,6.8,0.459,167.1,26.8,154.8,3108.49
AGR_Nor_2021_00804,North_Zone,UP_Western,2021,Rabi,Wheat,17.33,26.23,156.02,59.51,14.81,5.88,0.403,207.0,37.3,235.9,3795.41
AGR_Nor_2020_00805,North_Zone,UP_Western,2020,Kharif,Rice,19.8,30.6,,71.95,10.0,6.75,0.505,234.0,14.6,210.5,4997.13
AGR_Nor_2018_00806,North_Zone,Punjab_Central,2018,Kharif,Rice,21.2,32.91,730.7,74.05,10.0,6.51,0.2,173.6,30.4,245.6,4608.79
AGR_Nor_2021_00807,North_Zone,UP_Western,2021,Rabi,Maize,14.9,25.98,158.58,52.06,10.0,6.1,0.434,196.7,21.4,332.1,3309.7
AGR_Nor_2018_00808,North_Zone,Haryana_East,2018,Kharif,Wheat,,35.04,454.98,79.87,10.0,7.74,0.546,251.8,25.7,221.3,5032.46
AGR_Nor_2018_00809,North_Zone,Haryana_East,2018,Kharif,Cotton,21.33,28.85,730.41,60.39,12.06,7.09,0.475,163.5,18.6,188.6,2606.87
AGR_Nor_2019_00810,North_Zone,Punjab_Central,2019,Kharif,Rice,,,466.69,69.17,13.11,7.07,0.625,264.4,24.9,163.0,5698.76
AGR_Nor_2020_00811,North_Zone,UP_Western,2020,Kharif,Rice,21.17,30.59,364.71,46.49,13.65,6.86,0.495,144.0,18.8,194.8,4572.88
AGR_Nor_2021_00812,North_Zone,Haryana_East,2021,Kharif,Pulses,21.58,34.62,463.31,61.12,10.0,6.42,0.375,227.9,19.6,223.5,2247.92
AGR_Nor_2023_00813,North_Zone,Punjab_Central,2023,Kharif,Maize,19.58,28.86,575.57,75.28,10.18,6.82,0.796,176.0,22.1,183.0,4197.36
AGR_Nor_2020_00814,North_Zone,Haryana_East,2020,Kharif,Pulses,22.53,34.45,952.81,82.43,12.75,6.79,0.846,193.2,19.7,224.4,2423.69
AGR_Nor_2020_00815,North_Zone,UP_Western,2020,Rabi,Pulses,19.73,,127.12,48.38,14.18,7.19,0.803,173.0,33.9,183.5,1516.46
AGR_Nor_2023_00816,North_Zone,Haryana_East,2023,Rabi,Pulses,18.83,29.35,57.8,58.19,10.52,7.13,0.803,198.3,20.7,133.9,1298.3
AGR_Nor_2019_00817,North_Zone,UP_Western,2019,Rabi,Cotton,20.68,28.05,171.53,63.19,10.0,8.5,0.605,185.0,29.5,251.2,2265.67
AGR_Nor_2019_00818,North_Zone,Punjab_Central,2019,Kharif,Maize,21.73,33.02,549.36,67.11,10.0,7.43,0.858,211.4,21.0,257.0,5016.21
AGR_Nor_2018_00819,North_Zone,Rajasthan_North,2018,Kharif,Cotton,22.18,33.13,492.82,79.53,11.78,5.5,0.766,204.7,23.5,132.1,3018.56
AGR_Nor_2021_00820,North_Zone,Haryana_East,2021,Kharif,Cotton,22.4,36.09,705.71,68.22,11.37,6.26,0.524,172.4,20.6,293.5,2953.56
AGR_Nor_2021_00821,North_Zone,UP_Western,2021,Kharif,Maize,21.99,32.61,665.32,77.3,11.59,8.11,0.649,207.8,8.0,294.0,4315.15
AGR_Nor_2019_00822,North_Zone,Punjab_Central,2019,Rabi,Soybean,20.3,27.5,178.08,67.78,11.74,6.4,0.672,239.8,27.5,234.6,2823.43
AGR_Nor_2023_00823,North_Zone,Punjab_Central,2023,Rabi,Maize,16.41,28.27,,49.09,15.5,6.23,0.837,171.7,17.0,250.7,3164.21
AGR_Nor_2021_00824,North_Zone,UP_Western,2021,Kharif,Wheat,24.5,32.14,730.79,59.62,11.31,6.82,0.297,200.8,26.6,255.5,4825.0
AGR_Nor_2021_00825,North_Zone,UP_Western,2021,Kharif,Soybean,21.54,30.97,854.83,91.33,12.49,7.76,0.856,170.0,23.8,262.5,2990.33
AGR_Nor_2020_00826,North_Zone,Punjab_Central,2020,Kharif,Cotton,21.2,34.79,722.49,44.66,12.13,6.98,0.58,197.9,28.1,232.8,2921.46
AGR_Nor_2020_00827,North_Zone,Rajasthan_North,2020,Kharif,Maize,19.52,28.51,556.9,67.0,14.67,5.92,0.35,171.8,13.8,165.8,3779.07
AGR_Nor_2018_00828,North_Zone,Rajasthan_North,2018,Kharif,Pulses,20.66,34.37,524.51,69.79,10.0,6.05,0.581,187.7,21.0,219.2,2381.85
AGR_Nor_2021_00829,North_Zone,Rajasthan_North,2021,Rabi,Pulses,18.95,32.74,200.42,89.86,10.5,5.5,0.587,208.9,19.5,189.5,1669.21
AGR_Nor_2023_00830,North_Zone,Haryana_East,2023,Kharif,Rice,21.77,,,73.63,12.58,6.73,0.657,190.8,13.5,315.9,5270.87
AGR_Nor_2019_00831,North_Zone,Punjab_Central,2019,Kharif,Wheat,21.55,,686.96,63.78,12.14,6.43,0.55,215.9,27.5,165.1,4617.22
AGR_Nor_2022_00832,North_Zone,Punjab_Central,2022,Rabi,Cotton,17.28,30.13,77.77,61.31,10.83,6.96,0.316,202.0,24.2,151.9,2117.29
AGR_Nor_2022_00833,North_Zone,Haryana_East,2022,Rabi,Pulses,,26.32,133.24,54.58,11.53,6.76,0.447,185.4,23.8,241.7,1270.49
AGR_Nor_2022_00834,North_Zone,Haryana_East,2022,Kharif,Soybean,,31.23,801.48,,12.78,6.45,0.277,230.3,26.4,262.6,3310.16
AGR_Nor_2022_00835,North_Zone,Rajasthan_North,2022,Rabi,Maize,18.15,31.69,113.08,45.51,14.97,6.67,0.586,189.8,23.6,145.7,3529.29
AGR_Nor_2019_00836,North_Zone,Rajasthan_North,2019,Rabi,Wheat,15.39,28.71,206.69,45.66,16.77,6.66,0.515,119.2,24.0,216.7,3237.93
