Record_ID,Region,District,Year,Season,Crop,Temp_Min_C,Temp_Max_C,Rainfall_mm,Humidity_Pct,Solar_Rad_MJm2,Soil_pH,Organic_Carbon_Pct,Nitrogen_kg_ha,Phosphorus_kg_ha,Potassium_kg_ha,Crop_Yield_kg_ha
AGR_Sou_2022_00369,South_Zone,AP_Coastal,2022,Rabi,Soybean,22.17,30.47,212.76,65.9,16.47,6.6,0.96,149.4,21.3,188.1,2723.99
AGR_Sou_2021_00370,South_Zone,Kerala_Highland,2021,Rabi,Wheat,22.92,36.01,212.12,52.43,15.48,6.49,0.706,233.4,25.2,221.5,4808.48
AGR_Sou_2019_00371,South_Zone,TN_Delta,2019,Kharif,Pulses,28.08,38.95,696.71,77.42,11.06,6.69,0.531,170.9,28.0,149.3,2195.22
AGR_Sou_2023_00372,South_Zone,Karnataka_Deccan,2023,Kharif,Cotton,25.92,38.16,985.59,77.17,12.76,6.58,0.526,193.4,21.0,196.0,2825.27
AGR_Sou_2021_00373,South_Zone,TN_Delta,2021,Kharif,Rice,26.53,34.2,1611.45,95.0,10.0,7.4,0.728,179.1,16.7,232.0,5126.31
AGR_Sou_2023_00374,South_Zone,Karnataka_Deccan,2023,Rabi,Cotton,21.53,33.72,294.17,60.79,12.67,6.98,0.834,152.6,24.9,235.5,2694.96
AGR_Sou_2019_00375,South_Zone,AP_Coastal,2019,Kharif,Rice,24.39,32.17,457.69,69.95,10.33,5.82,0.685,224.6,18.0,284.8,5614.47
AGR_Sou_2021_00376,South_Zone,Kerala_Highland,2021,Rabi,Soybean,21.78,31.26,184.0,69.17,10.26,6.78,0.633,261.0,20.4,255.0,2755.74
AGR_Sou_2021_00377,South_Zone,TN_Delta,2021,Kharif,Wheat,24.61,36.89,713.57,82.03,10.0,6.91,0.454,186.9,35.7,178.6,4472.8
AGR_Sou_2022_00378,South_Zone,Kerala_Highland,2022,Rabi,Rice,19.78,33.77,,68.21,10.0,6.17,0.595,176.2,23.8,266.3,4795.19
AGR_Sou_2021_00379,South_Zone,AP_Coastal,2021,Rabi,Wheat,26.8,33.86,441.08,80.22,10.63,6.76,0.714,188.0,17.6,221.0,4781.78
AGR_Sou_2019_00380,South_Zone,AP_Coastal,2019,Rabi,Soybean,19.06,31.92,251.66,50.3,14.05,6.53,0.886,131.0,25.4,197.6,2785.36
AGR_Sou_2021_00381,South_Zone,Karnataka_Deccan,2021,Rabi,Wheat,22.42,31.05,293.64,78.55,11.47,7.49,0.768,166.2,22.5,249.1,4164.32
AGR_Sou_2022_00382,South_Zone,AP_Coastal,2022,Zaid,Cotton,27.58,38.91,103.01,44.14,15.78,8.07,0.697,257.8,10.2,154.2,2393.4
AGR_Sou_2021_00383,South_Zone,TN_Delta,2021,Rabi,Soybean,23.22,32.88,216.95,67.84,11.46,8.11,0.489,151.6,17.3,310.3,2733.56
AGR_Sou_2023_00384,South_Zone,Karnataka_Deccan,2023,Kharif,Soybean,28.16,35.71,1019.62,69.37,14.52,7.43,0.691,114.5,24.4,198.3,3116.22
AGR_Sou_2021_00385,South_Zone,Kerala_Highland,2021,Rabi,Rice,24.05,,130.62,56.74,10.57,8.26,0.749,155.8,22.3,144.4,4488.22
AGR_Sou_2021_00386,South_Zone,TN_Delta,2021,Rabi,Soybean,23.55,32.75,292.64,59.89,13.51,7.3,0.39,182.6,17.3,121.6,2830.2
AGR_Sou_2023_00387,South_Zone,Karnataka_Deccan,2023,Kharif,Cotton,27.61,40.73,621.14,69.3,15.81,6.82,0.584,162.2,35.3,242.4,2609.06
AGR_Sou_2020_00388,South_Zone,Karnataka_Deccan,2020,Kharif,Maize,27.62,38.97,730.0,59.63,10.03,6.42,0.895,182.2,32.9,238.2,4346.19
AGR_Sou_2018_00389,South_Zone,AP_Coastal,2018,Kharif,Soybean,24.61,37.16,917.1,87.95,10.0,7.41,0.449,185.4,17.9,276.5,3334.03
AGR_Sou_2023_00390,South_Zone,AP_Coastal,2023,Kharif,Cotton,26.37,38.42,1642.39,95.0,10.0,6.31,0.727,149.6,20.0,110.0,2956.14
AGR_Sou_2020_00391,South_Zone,AP_Coastal,2020,Kharif,Maize,,34.24,689.54,81.61,10.39,7.89,0.421,118.0,27.6,193.8,3721.68
AGR_Sou_2019_00392,South_Zone,AP_Coastal,2019,Rabi,Rice,21.04,31.77,254.07,54.24,13.16,6.7,0.662,201.5,25.7,240.4,4563.18
AGR_Sou_2022_00393,South_Zone,TN_Delta,2022,Rabi,Maize,20.4,33.89,290.46,67.13,15.97,6.85,0.26,187.1,21.4,110.0,3485.73
AGR_Sou_2018_00394,South_Zone,Karnataka_Deccan,2018,Kharif,Pulses,25.88,32.89,1287.76,77.36,10.26,6.44,0.445,122.2,19.7,172.9,2066.64
AGR_Sou_2022_00395,South_Zone,AP_Coastal,2022,Kharif,Rice,29.72,41.27,1572.59,95.0,10.0,5.63,0.719,192.8,22.5,174.8,5207.62
AGR_Sou_2022_00396,South_Zone,Kerala_Highland,2022,Kharif,Rice,26.76,,661.99,72.43,10.0,6.72,0.789,140.1,19.4,138.9,5013.04
AGR_Sou_2018_00397,South_Zone,AP_Coastal,2018,Rabi,Cotton,22.54,33.23,84.24,59.15,11.73,6.12,0.587,148.1,15.5,253.3,2018.87
AGR_Sou_2022_00398,South_Zone,TN_Delta,2022,Rabi,Pulses,22.73,30.53,268.38,57.32,10.0,6.43,0.329,210.3,13.7,147.5,1659.06
AGR_Sou_2022_00399,South_Zone,Karnataka_Deccan,2022,Rabi,Wheat,21.14,,227.47,54.13,11.71,6.79,0.379,159.7,26.7,197.9,3721.29
AGR_Sou_2023_00400,South_Zone,Kerala_Highland,2023,Rabi,Pulses,22.45,33.86,189.65,56.4,13.03,5.81,0.62,201.3,17.2,273.7,1690.71
AGR_Sou_2021_00401,South_Zone,AP_Coastal,2021,Zaid,Maize,,39.39,133.35,53.48,12.91,6.89,0.581,225.1,19.3,258.6,3748.57
AGR_Sou_2021_00402,South_Zone,AP_Coastal,2021,Rabi,Wheat,19.07,28.87,195.98,61.16,11.27,6.17,0.415,148.7,23.9,193.9,3376.26
AGR_Sou_2019_00403,South_Zone,AP_Coastal,2019,Rabi,Cotton,25.27,32.54,134.69,59.39,10.42,6.42,0.647,177.1,22.9,110.0,2340.67
AGR_Sou_2019_00404,South_Zone,AP_Coastal,2019,Kharif,Pulses,26.26,39.14,1137.25,,10.0,6.77,0.712,235.1,28.4,310.6,2451.03
AGR_Sou_2021_00405,South_Zone,Karnataka_Deccan,2021,Kharif,Soybean,23.96,37.04,,87.55,10.0,7.02,0.667,210.5,23.1,204.4,3284.7
AGR_Sou_2018_00406,South_Zone,AP_Coastal,2018,Kharif,Pulses,26.15,38.91,986.61,80.53,13.45,6.55,0.61,184.2,27.1,158.2,2043.17
AGR_Sou_2022_00407,South_Zone,TN_Delta,2022,Rabi,Rice,21.7,31.42,212.04,48.48,14.54,7.27,0.81,197.0,22.0,217.3,5050.3
AGR_Sou_2023_00408,South_Zone,AP_Coastal,2023,Kharif,Rice,27.12,38.66,918.62,78.96,10.0,7.27,0.696,201.9,32.7,170.9,5402.79
AGR_Sou_2021_00409,South_Zone,TN_Delta,2021,Kharif,Wheat,24.84,34.94,1490.94,95.0,10.92,6.38,0.571,163.2,20.7,173.1,4448.2
AGR_Sou_2021_00410,South_Zone,Kerala_Highland,2021,Rabi,Wheat,23.38,32.62,207.18,76.32,10.0,6.96,0.669,166.7,19.4,218.0,4058.63
AGR_Sou_2019_00411,South_Zone,Kerala_Highland,2019,Rabi,Maize,19.29,27.39,187.08,51.43,10.81,7.31,0.859,174.7,16.6,172.8,3638.1
AGR_Sou_2019_00412,South_Zone,Kerala_Highland,2019,Rabi,Pulses,23.32,30.36,246.78,52.08,15.08,6.65,0.391,243.6,12.3,202.5,1797.22
AGR_Sou_2019_00413,South_Zone,TN_Delta,2019,Kharif,Wheat,24.95,35.0,1232.53,,10.0,7.17,0.563,204.9,24.0,265.6,4792.71
AGR_Sou_2020_00414,South_Zone,Karnataka_Deccan,2020,Rabi,Cotton,23.14,35.47,267.96,63.42,11.93,6.68,0.679,217.1,29.5,181.0,2713.9
AGR_Sou_2023_00415,South_Zone,Karnataka_Deccan,2023,Kharif,Wheat,24.54,37.98,964.16,69.48,10.26,6.4,0.615,160.4,21.8,151.0,4259.28
AGR_Sou_2018_00416,South_Zone,TN_Delta,2018,Kharif,Cotton,28.04,39.51,1838.72,95.0,10.0,6.52,0.819,179.6,23.8,301.3,2597.73
AGR_Sou_2022_00417,South_Zone,Kerala_Highland,2022,Rabi,Cotton,23.46,32.57,219.76,55.03,12.83,7.63,0.735,181.3,20.4,278.6,2878.55
AGR_Sou_2022_00418,South_Zone,AP_Coastal,2022,Rabi,Wheat,20.72,32.57,205.8,50.93,14.51,6.24,0.535,151.2,25.2,262.4,3498.76
AGR_Sou_2021_00419,South_Zone,Karnataka_Deccan,2021,Kharif,Pulses,,33.78,1278.77,95.0,10.26,6.66,0.683,180.1,18.1,243.1,2343.37
AGR_Sou_2021_00420,South_Zone,Karnataka_Deccan,2021,Rabi,Cotton,21.05,30.08,176.81,,13.61,6.81,0.41,167.4,24.9,209.1,2026.27
AGR_Sou_2022_00421,South_Zone,AP_Coastal,2022,Kharif,Maize,25.43,34.54,743.32,73.79,10.0,6.51,0.715,137.1,26.8,173.7,4200.6
AGR_Sou_2018_00422,South_Zone,AP_Coastal,2018,Kharif,Soybean,25.62,33.19,1281.09,80.06,10.4,7.17,0.882,225.8,16.1,219.5,3593.09
AGR_Sou_2018_00423,South_Zone,Kerala_Highland,2018,Rabi,Wheat,19.79,29.23,134.08,59.44,10.0,7.33,0.672,215.6,26.2,260.6,4228.07
AGR_Sou_2020_00424,South_Zone,AP_Coastal,2020,Kharif,Soybean,23.8,33.65,766.88,92.49,10.0,6.74,0.785,145.0,15.0,237.3,3518.99
AGR_Sou_2020_00425,South_Zone,TN_Delta,2020,Rabi,Soybean,,31.39,300.58,80.59,10.1,6.58,0.832,168.9,16.7,279.9,2989.35
AGR_Sou_2018_00426,South_Zone,AP_Coastal,2018,Kharif,Soybean,26.11,37.83,686.54,76.16,10.51,5.9,0.568,178.3,26.1,157.8,3070.54
AGR_Sou_2018_00427,South_Zone,Karnataka_Deccan,2018,Kharif,Cotton,24.91,35.82,1098.91,70.47,11.13,6.39,0.445,183.2,15.5,215.3,3041.85
AGR_Sou_2021_00428,South_Zone,AP_Coastal,2021,Kharif,Pulses,26.08,39.13,768.4,63.9,10.15,7.23,0.524,141.7,22.5,174.5,2138.16
AGR_Sou_2022_00429,South_Zone,Karnataka_Deccan,2022,Rabi,Wheat,23.23,33.27,42.78,52.0,12.51,6.75,0.69,160.2,21.4,211.5,3295.25
AGR_Sou_2020_00430,South_Zone,Karnataka_Deccan,2020,Kharif,Rice,25.7,36.0,1172.36,87.39,10.0,5.84,0.543,148.5,30.6,222.1,5139.15
AGR_Sou_2019_00431,South_Zone,Kerala_Highland,2019,Kharif,Rice,27.33,34.56,982.96,68.19,11.53,6.09,0.506,176.9,19.0,146.9,5367.27
AGR_Sou_2022_00432,South_Zone,TN_Delta,2022,Rabi,Pulses,21.47,33.66,312.83,52.28,12.59,7.47,0.609,188.2,28.6,252.5,2208.4
AGR_Sou_2022_00433,South_Zone,Kerala_Highland,2022,Kharif,Maize,24.47,33.39,1111.4,83.26,11.9,6.03,0.565,146.9,23.5,270.8,4136.06
AGR_Sou_2019_00434,South_Zone,Kerala_Highland,2019,Kharif,Cotton,25.49,37.18,1367.58,95.0,10.0,6.65,0.388,187.4,15.9,181.4,2860.2
AGR_Sou_2022_00435,South_Zone,AP_Coastal,2022,Kharif,Soybean,24.54,31.85,615.32,61.99,10.05,6.83,0.93,195.0,19.1,143.9,3587.43
AGR_Sou_2022_00436,South_Zone,Karnataka_Deccan,2022,Rabi,Cotton,22.24,34.92,338.34,53.84,13.84,6.17,0.548,194.3,17.8,317.5,2984.47
AGR_Sou_2022_00437,South_Zone,TN_Delta,2022,Kharif,Rice,26.99,35.41,919.39,65.52,10.05,6.85,0.492,223.0,25.3,161.7,5335.88
AGR_Sou_2019_00438,South_Zone,Kerala_Highland,2019,Kharif,Wheat,24.21,36.42,,69.71,10.0,6.07,0.49,200.9,11.5,194.7,4786.9
AGR_Sou_2023_00439,South_Zone,TN_Delta,2023,Zaid,Soybean,27.84,39.85,40.29,,12.98,5.69,0.753,158.0,18.2,212.3,1917.78
AGR_Sou_2019_00440,South_Zone,AP_Coastal,2019,Kharif,Cotton,27.96,40.75,971.08,85.03,11.64,6.17,0.759,182.7,16.4,209.1,2885.95
AGR_Sou_2021_00441,South_Zone,Kerala_Highland,2021,Rabi,Rice,23.61,33.94,208.78,52.34,15.35,6.19,0.737,170.3,26.4,173.0,4674.29
AGR_Sou_2019_00442,South_Zone,AP_Coastal,2019,Rabi,Cotton,21.27,29.93,285.48,55.95,14.5,6.6,0.654,178.7,27.3,216.1,2421.02
AGR_Sou_2020_00443,South_Zone,AP_Coastal,2020,Rabi,Cotton,21.97,33.86,210.87,66.07,14.18,7.42,0.438,217.7,23.4,150.1,2523.13
AGR_Sou_2020_00444,South_Zone,AP_Coastal,2020,Kharif,Cotton,26.59,39.81,1517.43,91.4,10.11,7.92,0.537,177.1,27.7,265.7,2797.74
AGR_Sou_2023_00445,South_Zone,Kerala_Highland,2023,Kharif,Maize,,37.09,982.68,66.09,13.61,6.54,0.702,179.6,12.3,267.1,4362.36
AGR_Sou_2023_00446,South_Zone,TN_Delta,2023,Kharif,Wheat,27.33,35.64,1599.45,95.0,15.23,6.2,0.526,225.9,12.4,333.7,4735.79
AGR_Sou_2018_00447,South_Zone,AP_Coastal,2018,Rabi,Rice,,27.43,41.38,38.42,13.53,7.23,0.801,152.8,24.7,265.3,4209.95
AGR_Sou_2019_00448,South_Zone,Kerala_Highland,2019,Rabi,Wheat,18.63,30.11,295.23,49.58,15.24,7.12,0.497,195.8,15.2,228.2,4087.0
AGR_Sou_2021_00449,South_Zone,TN_Delta,2021,Rabi,Pulses,24.92,38.58,159.91,58.93,13.98,5.38,0.384,157.1,26.0,216.7,1844.78
AGR_Sou_2022_00450,South_Zone,AP_Coastal,2022,Kharif,Rice,26.07,37.88,1174.98,93.13,10.41,7.38,0.664,201.4,26.5,241.5,5267.39
AGR_Sou_2021_00451,South_Zone,Kerala_Highland,2021,Rabi,Pulses,23.13,31.33,171.85,,11.34,5.68,0.794,213.5,8.0,217.3,1744.08
AGR_Sou_2023_00452,South_Zone,AP_Coastal,2023,Kharif,Soybean,24.34,,1184.55,72.95,13.32,6.42,0.477,127.7,21.2,234.4,2984.97
AGR_Sou_2019_00453,South_Zone,Kerala_Highland,2019,Rabi,Wheat,20.32,29.57,143.92,50.81,14.03,7.41,0.682,158.6,21.1,189.9,3977.54
AGR_Sou_2020_00454,South_Zone,Karnataka_Deccan,2020,Kharif,Wheat,25.75,33.84,,80.16,10.0,7.7,0.581,185.4,27.5,281.6,4731.44
AGR_Sou_2023_00455,South_Zone,Karnataka_Deccan,2023,Kharif,Cotton,28.84,38.0,1128.12,69.6,13.18,6.37,0.302,110.0,19.1,242.0,2428.95
AGR_Sou_2018_00456,South_Zone,TN_Delta,2018,Rabi,Rice,,31.73,134.74,71.47,10.0,6.88,0.855,207.3,20.8,246.2,4977.99
AGR_Sou_2022_00457,South_Zone,TN_Delta,2022,Kharif,Wheat,24.65,35.01,666.27,77.01,10.0,6.49,0.51,166.6,9.1,250.1,4292.8
AGR_Sou_2019_00458,South_Zone,Karnataka_Deccan,2019,Zaid,Cotton,30.18,43.29,110.34,47.92,13.81,6.51,0.514,280.0,31.3,170.9,2370.7
AGR_Sou_2023_00459,South_Zone,Karnataka_Deccan,2023,Rabi,Soybean,19.55,30.54,220.37,66.84,14.42,7.11,0.542,190.8,18.9,274.4,2676.29
AGR_Sou_2018_00460,South_Zone,Karnataka_Deccan,2018,Kharif,Soybean,27.74,39.78,1809.39,95.0,10.0,7.63,0.496,213.1,19.9,157.6,2726.1
AGR_Sou_2019_00461,South_Zone,AP_Coastal,2019,Kharif,Rice,26.6,37.64,1347.14,,10.0,6.43,0.529,223.7,29.6,201.0,5357.86
AGR_Sou_2023_00462,South_Zone,AP_Coastal,2023,Rabi,Cotton,23.84,36.4,184.75,67.89,15.37,6.73,0.36,213.1,16.4,146.6,2630.48
AGR_Sou_2022_00463,South_Zone,Karnataka_Deccan,2022,Rabi,Wheat,23.15,31.6,214.65,59.51,14.03,7.92,0.564,240.3,13.8,194.5,4280.94
AGR_Sou_2022_00464,South_Zone,Kerala_Highland,2022,Rabi,Pulses,23.0,30.4,375.13,57.72,10.0,7.77,0.41,191.4,26.5,160.5,2151.96
AGR_Sou_2022_00465,South_Zone,AP_Coastal,2022,Rabi,Pulses,23.05,30.98,205.03,60.34,13.25,5.7,0.734,173.6,15.2,241.6,1902.28
AGR_Sou_2020_00466,South_Zone,AP_Coastal,2020,Kharif,Maize,22.97,35.16,921.51,83.11,10.0,7.1,0.609,205.3,19.5,259.7,4252.49
AGR_Sou_2022_00467,South_Zone,AP_Coastal,2022,Kharif,Cotton,27.2,38.53,1229.61,95.0,10.0,5.77,0.384,182.5,25.7,204.4,2622.66
AGR_Sou_2018_00468,South_Zone,AP_Coastal,2018,Kharif,Pulses,27.74,38.39,1418.02,95.0,12.24,5.2,0.491,160.8,30.0,191.9,2125.82
AGR_Sou_2020_00469,South_Zone,AP_Coastal,2020,Kharif,Rice,25.28,,1181.74,95.0,10.0,6.99,0.4,151.0,19.7,153.0,4829.75
AGR_Sou_2023_00470,South_Zone,Karnataka_Deccan,2023,Kharif,Pulses,25.33,38.58,1307.22,91.62,10.0,6.74,0.594,97.0,20.1,195.6,1855.36
AGR_Sou_2023_00471,South_Zone,Karnataka_Deccan,2023,Zaid,Pulses,26.61,39.81,80.33,48.33,13.95,6.75,0.394,176.7,14.2,210.0,1448.25
AGR_Sou_2023_00472,South_Zone,AP_Coastal,2023,Rabi,Maize,22.81,30.53,129.22,38.1,11.79,6.28,0.258,121.9,16.6,194.5,3060.36
AGR_Sou_2022_00473,South_Zone,TN_Delta,2022,Rabi,Rice,21.35,31.52,161.85,61.47,10.4,6.64,0.56,179.5,22.9,151.3,4442.37
AGR_Sou_2018_00474,South_Zone,TN_Delta,2018,Zaid,Soybean,26.82,34.28,113.91,60.54,12.86,6.15,0.772,192.3,13.2,188.2,2593.41
AGR_Sou_2022_00475,South_Zone,Karnataka_Deccan,2022,Rabi,Wheat,21.83,,241.05,,10.6,6.54,0.618,160.4,19.0,259.9,4050.86
AGR_Sou_2018_00476,South_Zone,AP_Coastal,2018,Rabi,Cotton,21.86,31.37,190.73,63.95,10.0,5.91,0.301,167.7,14.3,171.8,2373.73
AGR_Sou_2018_00477,South_Zone,Kerala_Highland,2018,Kharif,Pulses,27.48,41.17,1021.82,82.46,10.36,7.32,0.442,218.0,19.6,265.4,2104.35
AGR_Sou_2022_00478,South_Zone,Karnataka_Deccan,2022,Rabi,Soybean,20.18,29.48,231.22,61.57,10.16,6.9,0.594,202.5,23.4,175.1,2554.54
AGR_Sou_2023_00479,South_Zone,AP_Coastal,2023,Kharif,Cotton,25.4,36.91,849.45,71.11,10.0,7.71,0.575,192.2,17.3,212.5,2924.44
AGR_Sou_2018_00480,South_Zone,Kerala_Highland,2018,Rabi,Cotton,22.42,30.75,271.55,56.19,13.71,6.5,0.433,171.5,25.0,215.5,2361.31
AGR_Sou_2019_00481,South_Zone,Karnataka_Deccan,2019,Rabi,Maize,21.33,29.36,247.72,74.95,11.43,6.96,0.553,240.5,27.1,254.5,3944.25
AGR_Sou_2020_00482,South_Zone,AP_Coastal,2020,Rabi,Wheat,22.87,31.05,185.4,77.15,10.69,7.56,0.814,199.7,31.9,112.2,4089.22
AGR_Sou_2023_00483,South_Zone,Karnataka_Deccan,2023,Zaid,Soybean,30.17,40.99,89.83,49.65,12.49,6.68,0.508,199.6,23.5,225.4,2046.59
AGR_Sou_2019_00484,South_Zone,Kerala_Highland,2019,Kharif,Rice,25.12,33.0,374.48,53.8,15.55,6.17,0.945,182.9,20.9,116.1,5739.31
AGR_Sou_2019_00485,South_Zone,Kerala_Highland,2019,Kharif,Wheat,24.39,33.06,1257.55,95.0,10.0,7.32,0.308,135.5,17.2,194.8,4311.14
AGR_Sou_2021_00486,South_Zone,Karnataka_Deccan,2021,Rabi,Pulses,21.49,33.76,161.54,65.73,14.33,7.05,0.602,215.7,30.1,189.0,1642.69
AGR_Sou_2020_00487,South_Zone,Karnataka_Deccan,2020,Kharif,Soybean,26.09,38.07,1395.27,93.19,10.0,6.92,0.432,184.2,32.4,253.9,2881.59
AGR_Sou_2018_00488,South_Zone,Karnataka_Deccan,2018,Kharif,Soybean,24.76,37.28,882.19,73.77,10.0,7.64,0.488,128.6,21.0,280.1,2937.55
AGR_Sou_2018_00489,South_Zone,Karnataka_Deccan,2018,Rabi,Wheat,24.98,35.29,280.95,64.8,12.11,6.21,0.871,150.9,18.6,125.4,4661.03
AGR_Sou_2022_00490,South_Zone,Karnataka_Deccan,2022,Kharif,Cotton,27.61,40.02,1364.84,89.01,10.0,7.24,0.728,236.9,17.1,204.9,3123.97
AGR_Sou_2023_00491,South_Zone,Kerala_Highland,2023,Kharif,Pulses,24.22,32.4,766.86,63.61,10.83,6.85,0.566,202.9,27.7,183.4,2293.52
AGR_Sou_2019_00492,South_Zone,Karnataka_Deccan,2019,Kharif,Pulses,26.78,34.06,918.25,71.92,13.95,7.89,0.878,147.8,25.9,110.0,2592.14
AGR_Sou_2018_00493,South_Zone,Kerala_Highland,2018,Kharif,Wheat,26.87,39.96,587.83,46.61,13.87,6.18,0.686,191.2,20.0,203.3,4367.44
AGR_Sou_2019_00494,South_Zone,Kerala_Highland,2019,Kharif,Pulses,25.69,36.0,1256.43,95.0,10.0,6.78,0.333,151.4,20.1,204.9,2197.08
AGR_Sou_2018_00495,South_Zone,AP_Coastal,2018,Kharif,Maize,24.05,33.59,424.27,70.21,11.93,6.65,0.552,118.0,17.3,235.0,3776.43
AGR_Sou_2023_00496,South_Zone,Kerala_Highland,2023,Kharif,Cotton,27.58,35.53,757.18,81.54,10.0,6.34,0.646,110.2,26.0,198.5,2821.82
AGR_Sou_2023_00497,South_Zone,Kerala_Highland,2023,Kharif,Soybean,24.27,33.77,1108.72,87.74,10.57,7.17,0.359,201.5,19.3,144.9,3340.95
AGR_Sou_2021_00498,South_Zone,Karnataka_Deccan,2021,Kharif,Rice,24.47,31.72,1254.0,95.0,11.59,7.34,0.605,169.6,29.3,167.7,5057.56
AGR_Sou_2020_00499,South_Zone,Karnataka_Deccan,2020,Kharif,Pulses,26.53,39.1,845.92,81.48,14.47,6.38,0.355,221.1,33.2,181.4,2384.16
AGR_Sou_2018_00500,South_Zone,AP_Coastal,2018,Kharif,Pulses,24.86,32.51,1384.41,87.43,10.0,7.49,0.801,246.5,19.1,184.3,2602.84
AGR_Sou_2019_00501,South_Zone,TN_Delta,2019,Rabi,Rice,22.63,36.41,118.35,61.48,10.7,5.94,0.369,154.6,18.5,208.4,3836.92
AGR_Sou_2022_00502,South_Zone,AP_Coastal,2022,Zaid,Cotton,25.85,38.59,46.81,65.89,11.36,6.74,0.442,187.7,28.7,110.0,2009.94
AGR_Sou_2019_00503,South_Zone,Kerala_Highland,2019,Zaid,Pulses,26.17,37.09,80.63,55.85,13.97,6.48,0.543,211.8,21.1,214.5,1476.26
AGR_Sou_2020_00504,South_Zone,TN_Delta,2020,Kharif,Soybean,24.69,34.16,867.35,92.12,10.0,6.37,0.743,179.7,11.6,123.3,3355.93
AGR_Sou_2019_00505,South_Zone,Karnataka_Deccan,2019,Zaid,Soybean,27.85,39.77,78.51,51.26,10.0,6.1,0.2,190.3,21.5,238.4,2232.96
AGR_Sou_2021_00506,South_Zone,Kerala_Highland,2021,Kharif,Maize,25.53,34.48,1261.27,95.0,10.0,7.1,0.661,140.7,18.0,193.9,4164.67
AGR_Sou_2018_00507,South_Zone,Karnataka_Deccan,2018,Kharif,Wheat,28.12,39.28,,95.0,10.0,7.18,0.676,185.8,16.8,217.3,4365.42
AGR_Sou_2023_00508,South_Zone,TN_Delta,2023,Rabi,Rice,23.18,34.13,,63.67,15.44,7.27,0.455,197.1,24.3,173.7,4772.14
AGR_Sou_2021_00509,South_Zone,Kerala_Highland,2021,Kharif,Soybean,26.3,36.44,,88.22,10.08,6.33,0.709,228.3,17.3,250.2,3554.54
AGR_Sou_2023_00510,South_Zone,TN_Delta,2023,Rabi,Cotton,22.82,31.1,120.61,71.9,11.74,7.18,0.46,197.8,20.9,210.0,2127.17
AGR_Sou_2019_00511,South_Zone,Kerala_Highland,2019,Zaid,Pulses,30.24,38.39,152.69,59.86,10.0,6.56,0.588,208.6,18.5,244.9,1619.14
AGR_Sou_2019_00512,South_Zone,Kerala_Highland,2019,Rabi,Pulses,21.89,33.38,278.76,71.02,10.2,6.73,0.736,147.0,29.1,241.2,2061.23
AGR_Sou_2023_00513,South_Zone,Karnataka_Deccan,2023,Kharif,Soybean,25.63,35.47,1225.95,89.32,10.3,6.45,0.812,128.1,9.9,213.3,3360.33
AGR_Sou_2023_00514,South_Zone,Kerala_Highland,2023,Rabi,Wheat,25.62,33.57,150.62,47.35,14.68,7.53,0.421,145.4,29.0,227.2,3804.95
AGR_Sou_2022_00515,South_Zone,Karnataka_Deccan,2022,Kharif,Soybean,24.57,36.08,1092.19,95.0,10.58,7.35,0.517,176.0,23.5,250.2,3030.54
AGR_Sou_2020_00516,South_Zone,AP_Coastal,2020,Kharif,Cotton,24.94,37.94,906.18,74.53,10.0,6.46,0.641,200.2,27.3,180.2,2780.96
AGR_Sou_2019_00517,South_Zone,Karnataka_Deccan,2019,Kharif,Rice,26.89,36.68,1561.67,95.0,10.0,6.17,0.383,193.6,17.8,141.4,5080.83
AGR_Sou_2018_00518,South_Zone,AP_Coastal,2018,Rabi,Pulses,22.0,31.08,232.88,63.18,10.0,5.7,0.484,173.2,33.6,230.3,1830.24
AGR_Sou_2021_00519,South_Zone,Karnataka_Deccan,2021,Rabi,Rice,22.44,35.12,146.88,52.55,15.3,6.47,0.36,132.3,23.5,291.9,3939.78
AGR_Sou_2023_00520,South_Zone,Kerala_Highland,2023,Kharif,Cotton,24.44,35.87,1487.19,95.0,10.0,6.03,0.68,261.7,24.7,191.4,3212.14
AGR_Sou_2019_00521,South_Zone,AP_Coastal,2019,Zaid,Maize,24.84,34.0,96.98,49.66,12.85,7.81,0.64,165.9,27.0,253.1,3465.15
AGR_Sou_2021_00522,South_Zone,Karnataka_Deccan,2021,Rabi,Soybean,23.59,32.74,160.54,62.98,17.0,6.43,0.2,113.8,20.8,217.4,2065.02
AGR_Sou_2018_00523,South_Zone,Kerala_Highland,2018,Rabi,Wheat,22.7,33.2,239.65,55.11,10.36,6.59,0.533,164.9,23.6,213.3,4123.61
AGR_Sou_2019_00524,South_Zone,TN_Delta,2019,Kharif,Soybean,24.32,31.81,977.95,70.05,14.16,6.77,0.524,135.1,28.1,193.4,2716.21
AGR_Sou_2019_00525,South_Zone,Kerala_Highland,2019,Kharif,Cotton,24.95,33.22,1130.1,82.89,10.0,6.69,0.682,164.5,30.2,180.3,3022.91
AGR_Sou_2022_00526,South_Zone,Karnataka_Deccan,2022,Kharif,Soybean,27.37,40.55,560.89,,12.42,6.62,0.749,148.4,28.9,253.5,2844.36
AGR_Sou_2020_00527,South_Zone,AP_Coastal,2020,Rabi,Pulses,19.4,30.09,260.07,53.72,14.44,7.27,0.2,187.0,27.7,234.3,1741.93
AGR_Sou_2018_00528,South_Zone,Karnataka_Deccan,2018,Rabi,Cotton,23.29,35.07,226.6,55.72,10.65,7.57,0.778,192.7,27.7,155.4,2588.07
