Record_ID,Region,District,Year,Season,Crop,Temp_Min_C,Temp_Max_C,Rainfall_mm,Humidity_Pct,Solar_Rad_MJm2,Soil_pH,Organic_Carbon_Pct,Nitrogen_kg_ha,Phosphorus_kg_ha,Potassium_kg_ha,Crop_Yield_kg_ha
AGR_Wes_2019_00514,West_Zone,MP_Malwa,2019,Rabi,Soybean,18.71,31.64,140.04,50.78,17.7,7.29,0.646,170.2,19.9,220.7,2288.81
AGR_Wes_2021_00515,West_Zone,MP_Malwa,2021,Rabi,Soybean,21.47,32.73,198.2,59.54,14.55,5.61,0.672,194.0,18.8,194.8,2923.56
AGR_Wes_2018_00516,West_Zone,MH_Marathwada,2018,Kharif,Wheat,,33.29,551.12,65.76,11.44,6.33,0.68,208.3,15.0,223.3,5089.46
AGR_Wes_2019_00517,West_Zone,MH_Marathwada,2019,Rabi,Pulses,20.1,32.51,170.49,65.08,14.32,6.89,0.281,178.2,30.3,149.9,1272.47
AGR_Wes_2022_00518,West_Zone,MH_Vidarbha,2022,Kharif,Wheat,25.79,37.6,864.18,81.87,10.0,6.89,0.608,219.4,19.4,224.7,4792.05
AGR_Wes_2023_00519,West_Zone,MP_Malwa,2023,Kharif,Soybean,22.73,33.56,704.51,69.28,10.0,7.09,0.486,197.7,24.1,309.3,3313.88
AGR_Wes_2020_00520,West_Zone,MH_Marathwada,2020,Rabi,Maize,19.79,33.18,184.4,56.45,13.19,5.9,0.526,203.1,21.5,199.7,3486.65
AGR_Wes_2022_00521,West_Zone,MH_Vidarbha,2022,Zaid,Pulses,28.4,37.06,29.25,50.79,14.48,7.56,0.88,204.1,20.3,197.9,1623.71
AGR_Wes_2021_00522,West_Zone,MH_Vidarbha,2021,Kharif,Soybean,,32.47,,81.48,10.0,7.24,0.271,161.7,21.3,172.7,3118.04
AGR_Wes_2018_00523,West_Zone,MH_Marathwada,2018,Zaid,Wheat,,39.5,93.0,61.41,12.47,7.22,0.771,206.5,22.0,224.2,4200.04
AGR_Wes_2018_00524,West_Zone,MH_Vidarbha,2018,Kharif,Maize,19.82,30.63,736.43,74.84,12.1,7.2,0.233,161.6,29.3,223.1,3735.16
AGR_Wes_2022_00525,West_Zone,GJ_Saurashtra,2022,Rabi,Soybean,21.44,35.27,194.6,57.45,13.27,6.92,0.527,272.5,14.0,224.5,3067.19
AGR_Wes_2022_00526,West_Zone,GJ_Saurashtra,2022,Kharif,Soybean,25.59,38.75,972.41,79.67,10.0,6.11,0.486,174.0,25.7,210.4,3129.21
AGR_Wes_2019_00527,West_Zone,MH_Marathwada,2019,Rabi,Rice,19.44,27.23,171.21,64.16,13.33,5.53,0.48,170.1,26.4,249.9,3995.78
AGR_Wes_2021_00528,West_Zone,GJ_Saurashtra,2021,Rabi,Pulses,21.12,31.74,225.57,51.99,14.27,6.21,0.775,198.9,25.6,209.8,1553.31
AGR_Wes_2018_00529,West_Zone,GJ_Saurashtra,2018,Zaid,Cotton,27.15,36.39,65.58,38.84,12.76,7.3,0.589,211.3,32.3,257.2,2334.7
AGR_Wes_2020_00530,West_Zone,MP_Malwa,2020,Kharif,Rice,25.4,33.91,755.51,78.95,10.72,6.94,0.6,128.9,17.6,208.3,5020.06
AGR_Wes_2018_00531,West_Zone,MH_Vidarbha,2018,Kharif,Soybean,24.61,35.46,979.75,79.7,11.65,7.04,0.772,204.8,26.5,202.1,3729.79
AGR_Wes_2019_00532,West_Zone,GJ_Saurashtra,2019,Kharif,Pulses,,36.25,570.83,63.38,13.14,6.99,0.514,241.6,23.1,195.6,2739.85
AGR_Wes_2020_00533,West_Zone,MH_Marathwada,2020,Rabi,Cotton,20.91,,185.6,77.39,10.85,7.32,0.369,214.8,18.3,224.9,2420.18
AGR_Wes_2020_00534,West_Zone,MH_Marathwada,2020,Rabi,Rice,22.14,31.6,,60.86,11.99,7.6,0.791,190.9,13.1,249.3,4719.76
AGR_Wes_2023_00535,West_Zone,MP_Malwa,2023,Rabi,Cotton,21.75,29.21,165.87,61.7,15.05,7.78,0.493,194.8,25.3,158.8,2319.33
AGR_Wes_2022_00536,West_Zone,GJ_Saurashtra,2022,Kharif,Rice,22.54,32.82,464.46,72.38,11.56,7.59,0.479,183.7,18.8,195.0,5042.66
AGR_Wes_2018_00537,West_Zone,MH_Vidarbha,2018,Rabi,Wheat,18.79,26.23,135.46,56.51,10.0,7.0,0.715,169.0,32.9,213.3,3518.32
AGR_Wes_2019_00538,West_Zone,MP_Malwa,2019,Rabi,Rice,20.71,27.87,153.56,47.9,14.25,6.43,0.704,172.5,26.5,130.8,4325.18
AGR_Wes_2022_00539,West_Zone,MH_Marathwada,2022,Kharif,Wheat,23.85,32.09,726.22,84.83,10.0,7.17,0.839,157.9,18.9,186.7,5024.11
AGR_Wes_2020_00540,West_Zone,MH_Vidarbha,2020,Kharif,Rice,24.38,36.25,1034.14,78.11,10.0,6.71,0.718,176.6,30.0,158.5,5394.05
AGR_Wes_2022_00541,West_Zone,MH_Marathwada,2022,Rabi,Pulses,21.47,,178.9,61.99,13.16,6.2,0.631,183.2,15.9,294.3,1638.87
AGR_Wes_2018_00542,West_Zone,MH_Marathwada,2018,Kharif,Soybean,,34.98,809.89,67.34,10.0,8.09,0.66,158.2,24.5,176.7,3103.63
AGR_Wes_2023_00543,West_Zone,MP_Malwa,2023,Kharif,Cotton,24.64,32.54,700.29,70.49,14.11,6.6,0.676,144.1,28.6,219.2,3258.02
AGR_Wes_2021_00544,West_Zone,MP_Malwa,2021,Kharif,Wheat,27.03,40.5,516.36,64.62,10.0,6.17,0.704,187.9,22.3,211.9,4637.91
AGR_Wes_2019_00545,West_Zone,MH_Vidarbha,2019,Kharif,Pulses,26.35,39.81,804.81,78.68,10.48,7.55,0.682,140.6,23.6,214.6,2340.97
AGR_Wes_2022_00546,West_Zone,GJ_Saurashtra,2022,Kharif,Soybean,24.97,35.42,963.69,76.59,11.67,6.11,0.441,188.6,12.0,177.9,3321.32
AGR_Wes_2023_00547,West_Zone,MP_Malwa,2023,Rabi,Wheat,19.31,27.73,174.33,68.46,12.89,6.88,0.783,211.3,20.6,198.2,4073.95
AGR_Wes_2023_00548,West_Zone,MP_Malwa,2023,Rabi,Pulses,22.41,36.17,77.39,72.87,12.39,6.68,0.631,204.8,15.1,194.7,1350.91
AGR_Wes_2018_00549,West_Zone,MH_Marathwada,2018,Kharif,Pulses,,35.24,1383.07,95.0,10.0,5.96,0.227,174.8,22.0,293.5,2256.4
AGR_Wes_2023_00550,West_Zone,MH_Marathwada,2023,Kharif,Soybean,23.64,35.97,865.96,67.11,12.11,7.2,0.2,140.5,23.1,184.2,2915.41
AGR_Wes_2021_00551,West_Zone,MH_Marathwada,2021,Kharif,Wheat,24.72,38.12,265.29,70.27,10.0,7.16,0.525,185.3,21.3,269.1,4190.05
AGR_Wes_2018_00552,West_Zone,MH_Vidarbha,2018,Kharif,Rice,24.16,36.67,178.67,50.5,14.12,6.74,0.408,190.4,33.4,269.3,4551.51
AGR_Wes_2021_00553,West_Zone,GJ_Saurashtra,2021,Rabi,Wheat,21.74,31.93,109.55,56.22,13.35,8.02,0.718,125.4,15.3,226.8,3419.32
AGR_Wes_2022_00554,West_Zone,MP_Malwa,2022,Kharif,Cotton,,37.53,810.87,81.72,10.12,6.99,0.647,155.1,9.5,218.6,2807.39
AGR_Wes_2022_00555,West_Zone,GJ_Saurashtra,2022,Rabi,Wheat,21.17,29.08,127.39,45.77,13.59,6.73,0.316,180.4,19.6,226.0,3380.84
AGR_Wes_2020_00556,West_Zone,MH_Marathwada,2020,Rabi,Soybean,21.72,,167.74,54.56,11.73,7.56,0.61,206.8,20.7,127.9,2812.97
AGR_Wes_2019_00557,West_Zone,GJ_Saurashtra,2019,Rabi,Wheat,22.16,33.07,132.01,55.39,15.31,6.8,0.526,233.1,27.0,217.4,4200.84
AGR_Wes_2020_00558,West_Zone,MP_Malwa,2020,Kharif,Rice,24.63,37.96,496.47,59.52,13.84,6.05,0.61,141.2,12.8,290.0,4706.1
AGR_Wes_2021_00559,West_Zone,MP_Malwa,2021,Kharif,Cotton,26.43,37.97,1402.3,93.97,10.0,6.75,0.652,151.2,21.3,226.8,2751.98
AGR_Wes_2023_00560,West_Zone,MH_Vidarbha,2023,Kharif,Pulses,24.86,37.61,830.51,80.7,10.0,6.71,0.56,154.4,22.7,147.8,2472.5
AGR_Wes_2020_00561,West_Zone,GJ_Saurashtra,2020,Zaid,Maize,27.21,37.51,77.41,36.96,11.45,5.56,0.622,178.2,28.2,261.9,3268.21
AGR_Wes_2019_00562,West_Zone,GJ_Saurashtra,2019,Rabi,Wheat,21.22,31.96,138.22,59.03,10.0,7.19,0.447,159.7,29.8,268.3,3798.65
AGR_Wes_2019_00563,West_Zone,MH_Marathwada,2019,Zaid,Wheat,29.13,39.82,59.85,45.96,11.64,6.72,0.53,145.4,27.1,291.4,3434.1
AGR_Wes_2022_00564,West_Zone,GJ_Saurashtra,2022,Zaid,Soybean,28.89,38.47,72.91,48.13,10.0,6.43,0.751,168.0,25.3,145.8,2212.61
AGR_Wes_2021_00565,West_Zone,GJ_Saurashtra,2021,Kharif,Rice,26.17,,1067.66,87.67,11.04,7.27,0.801,146.5,23.5,280.5,4841.35
AGR_Wes_2022_00566,West_Zone,GJ_Saurashtra,2022,Zaid,Wheat,26.02,33.2,64.11,62.37,12.0,6.44,0.809,152.4,11.6,261.3,3776.23
AGR_Wes_2023_00567,West_Zone,MP_Malwa,2023,Rabi,Pulses,20.56,28.2,193.64,51.2,11.25,7.17,0.458,239.3,17.9,196.1,1523.87
AGR_Wes_2021_00568,West_Zone,MP_Malwa,2021,Zaid,Rice,27.51,41.11,66.96,36.33,17.23,5.97,0.685,133.8,23.8,239.9,3824.64
AGR_Wes_2018_00569,West_Zone,MP_Malwa,2018,Kharif,Soybean,24.92,35.25,362.55,54.63,12.31,6.32,0.668,156.1,25.0,261.9,3214.16
AGR_Wes_2020_00570,West_Zone,GJ_Saurashtra,2020,Kharif,Rice,25.6,34.22,566.11,57.83,10.0,7.37,0.827,190.1,20.3,160.1,5346.97
AGR_Wes_2019_00571,West_Zone,MP_Malwa,2019,Rabi,Rice,,35.55,168.96,59.45,13.46,6.92,0.696,165.2,25.1,135.8,4504.11
AGR_Wes_2022_00572,West_Zone,MP_Malwa,2022,Zaid,Soybean,28.55,38.41,71.11,40.09,15.25,6.84,0.775,172.0,21.1,293.4,2108.89
AGR_Wes_2023_00573,West_Zone,MH_Marathwada,2023,Rabi,Wheat,23.73,33.18,139.92,34.32,14.81,6.71,0.637,117.4,26.5,259.2,4124.27
AGR_Wes_2022_00574,West_Zone,MH_Marathwada,2022,Rabi,Soybean,17.47,27.29,71.05,52.89,11.93,6.48,0.648,134.9,21.7,231.6,1904.93
AGR_Wes_2019_00575,West_Zone,MH_Vidarbha,2019,Zaid,Rice,25.07,36.89,52.7,60.44,13.54,6.94,0.694,185.5,19.8,197.3,4471.97
AGR_Wes_2018_00576,West_Zone,MH_Vidarbha,2018,Kharif,Rice,25.4,38.55,900.33,90.53,10.0,7.4,0.753,136.8,13.4,211.0,5034.15
AGR_Wes_2018_00577,West_Zone,GJ_Saurashtra,2018,Kharif,Cotton,24.63,36.71,548.4,67.58,10.13,5.63,0.815,167.9,15.8,190.7,3061.14
AGR_Wes_2018_00578,West_Zone,MH_Vidarbha,2018,Rabi,Cotton,,30.78,161.75,49.31,10.66,5.95,0.699,127.6,18.5,218.5,2488.56
AGR_Wes_2018_00579,West_Zone,MH_Marathwada,2018,Rabi,Pulses,23.36,36.32,98.91,48.54,15.03,7.72,0.431,146.4,10.4,212.4,1705.35
AGR_Wes_2023_00580,West_Zone,MH_Vidarbha,2023,Rabi,Cotton,22.17,35.85,161.34,66.17,10.0,7.35,0.931,162.7,19.4,133.0,2504.62
AGR_Wes_2023_00581,West_Zone,MP_Malwa,2023,Zaid,Pulses,27.34,40.01,62.79,36.86,11.91,6.7,0.788,170.8,34.0,252.9,1279.86
AGR_Wes_2018_00582,West_Zone,MP_Malwa,2018,Rabi,Rice,20.27,29.74,125.95,54.36,12.94,6.08,0.795,198.4,23.9,215.3,4614.64
AGR_Wes_2023_00583,West_Zone,MH_Vidarbha,2023,Kharif,Soybean,,37.59,1007.99,95.0,10.0,6.06,0.546,169.9,17.6,144.3,3259.02
AGR_Wes_2023_00584,West_Zone,MH_Marathwada,2023,Rabi,Pulses,20.29,32.22,,61.24,10.17,6.5,0.488,216.4,25.1,199.9,1313.41
AGR_Wes_2023_00585,West_Zone,MH_Vidarbha,2023,Rabi,Pulses,21.77,32.56,209.54,50.37,12.07,5.89,0.393,183.6,20.8,258.3,1583.13
AGR_Wes_2018_00586,West_Zone,MP_Malwa,2018,Kharif,Pulses,26.71,34.4,1019.2,87.42,10.81,6.76,0.22,166.3,19.8,217.4,2374.01
AGR_Wes_2022_00587,West_Zone,MP_Malwa,2022,Rabi,Cotton,20.12,28.92,144.15,44.39,16.86,7.34,0.334,181.5,17.7,202.5,2326.38
AGR_Wes_2019_00588,West_Zone,MH_Vidarbha,2019,Kharif,Pulses,24.46,34.67,411.04,49.36,13.23,8.07,0.824,115.2,20.4,185.1,2465.78
AGR_Wes_2018_00589,West_Zone,MP_Malwa,2018,Kharif,Cotton,29.8,38.07,453.53,69.93,12.33,5.48,0.611,146.8,23.3,169.5,2920.76
AGR_Wes_2023_00590,West_Zone,MP_Malwa,2023,Rabi,Wheat,20.34,30.19,174.0,76.02,10.0,6.92,0.621,239.3,23.6,194.8,4390.8
AGR_Wes_2021_00591,West_Zone,MH_Marathwada,2021,Kharif,Wheat,22.87,32.77,877.84,84.29,11.76,6.35,0.381,171.3,21.3,189.1,4404.58
AGR_Wes_2023_00592,West_Zone,MH_Vidarbha,2023,Rabi,Pulses,22.85,32.0,95.38,47.4,15.09,6.97,0.733,152.6,15.5,177.5,1550.17
AGR_Wes_2020_00593,West_Zone,MH_Marathwada,2020,Kharif,Wheat,23.18,36.42,1303.05,80.46,10.27,7.28,0.37,206.3,21.3,283.7,4431.8
AGR_Wes_2020_00594,West_Zone,MH_Marathwada,2020,Kharif,Pulses,26.39,34.13,271.98,67.7,17.06,5.97,0.637,252.0,13.1,225.8,2194.92
AGR_Wes_2020_00595,West_Zone,MH_Marathwada,2020,Kharif,Maize,26.22,39.64,554.74,75.55,10.0,7.76,0.373,172.0,31.4,210.2,3765.09
AGR_Wes_2018_00596,West_Zone,MP_Malwa,2018,Kharif,Maize,23.7,35.66,975.72,,10.0,5.82,0.541,153.5,16.2,290.8,4162.77
AGR_Wes_2019_00597,West_Zone,MP_Malwa,2019,Kharif,Rice,24.45,31.89,673.44,65.89,12.69,6.45,0.503,191.3,19.0,248.1,5163.93
AGR_Wes_2021_00598,West_Zone,MH_Marathwada,2021,Rabi,Pulses,21.11,29.75,160.18,64.99,13.13,6.95,0.436,203.2,24.8,196.7,1515.42
AGR_Wes_2019_00599,West_Zone,GJ_Saurashtra,2019,Rabi,Pulses,20.87,,135.56,58.52,10.0,7.64,0.521,182.9,28.5,174.8,1568.25
AGR_Wes_2019_00600,West_Zone,MP_Malwa,2019,Rabi,Pulses,21.31,,121.75,51.94,16.46,6.13,0.737,90.0,18.0,221.1,1295.23
AGR_Wes_2019_00601,West_Zone,MH_Vidarbha,2019,Kharif,Wheat,27.08,36.29,630.95,64.88,10.0,6.67,0.964,204.4,29.1,172.0,4991.16
AGR_Wes_2023_00602,West_Zone,GJ_Saurashtra,2023,Kharif,Wheat,23.95,,523.03,67.94,11.04,6.51,0.283,254.5,25.3,166.2,4758.64
AGR_Wes_2021_00603,West_Zone,MP_Malwa,2021,Kharif,Rice,26.13,35.74,1001.46,79.3,10.0,6.12,0.686,149.6,25.3,249.7,5273.01
AGR_Wes_2018_00604,West_Zone,MP_Malwa,2018,Kharif,Maize,25.26,32.3,554.92,83.37,11.33,7.03,0.657,179.0,25.7,252.2,4098.72
AGR_Wes_2018_00605,West_Zone,MP_Malwa,2018,Zaid,Maize,25.91,35.91,74.28,55.18,14.07,6.7,0.226,131.0,25.5,245.0,3059.82
AGR_Wes_2019_00606,West_Zone,GJ_Saurashtra,2019,Kharif,Pulses,24.02,36.2,657.58,75.54,12.47,6.34,0.485,96.0,21.8,230.2,2128.23
AGR_Wes_2021_00607,West_Zone,MH_Vidarbha,2021,Kharif,Rice,22.37,32.84,1065.59,95.0,10.0,7.14,0.496,170.2,23.8,117.5,4905.77
AGR_Wes_2021_00608,West_Zone,MH_Vidarbha,2021,Rabi,Cotton,,34.65,179.69,57.76,10.44,6.7,0.249,166.7,26.7,160.2,2091.55
AGR_Wes_2021_00609,West_Zone,MH_Vidarbha,2021,Kharif,Wheat,23.83,31.46,1258.87,90.05,10.0,6.92,0.461,176.8,20.4,160.5,4744.04
AGR_Wes_2019_00610,West_Zone,MH_Marathwada,2019,Kharif,Maize,26.15,39.49,323.05,74.18,10.0,7.42,0.317,114.0,38.7,236.7,3018.63
AGR_Wes_2018_00611,West_Zone,MP_Malwa,2018,Kharif,Wheat,,34.22,838.55,95.0,10.31,6.65,0.556,214.8,24.8,220.0,4906.54
AGR_Wes_2021_00612,West_Zone,GJ_Saurashtra,2021,Kharif,Rice,24.0,34.76,705.66,78.65,16.61,7.1,0.754,197.4,13.5,126.4,5460.3
AGR_Wes_2023_00613,West_Zone,GJ_Saurashtra,2023,Rabi,Cotton,21.15,33.23,110.65,74.4,12.77,6.46,0.592,202.4,11.0,144.0,2322.42
AGR_Wes_2022_00614,West_Zone,MP_Malwa,2022,Zaid,Maize,28.48,39.87,100.03,73.07,10.0,6.54,0.49,146.6,13.1,189.8,3053.2
AGR_Wes_2021_00615,West_Zone,MH_Vidarbha,2021,Rabi,Wheat,20.58,29.43,191.31,66.39,12.61,6.66,0.306,160.9,14.2,260.7,3623.02
AGR_Wes_2018_00616,West_Zone,MP_Malwa,2018,Kharif,Maize,22.3,30.28,288.47,75.79,10.14,6.24,0.557,202.6,22.7,201.3,3823.61
AGR_Wes_2020_00617,West_Zone,MH_Marathwada,2020,Kharif,Cotton,23.68,33.73,757.31,70.85,10.0,7.5,0.625,243.7,20.7,215.5,3240.87
AGR_Wes_2020_00618,West_Zone,MH_Marathwada,2020,Kharif,Rice,,37.31,546.68,89.38,10.0,5.77,0.897,150.8,26.2,257.0,5435.51
AGR_Wes_2018_00619,West_Zone,MP_Malwa,2018,Kharif,Soybean,22.92,32.17,752.43,79.39,10.0,7.49,0.728,158.6,19.9,158.0,3062.2
AGR_Wes_2023_00620,West_Zone,MP_Malwa,2023,Rabi,Soybean,,32.77,87.89,,11.79,6.33,0.482,142.9,20.1,180.3,2218.16
AGR_Wes_2020_00621,West_Zone,MP_Malwa,2020,Rabi,Maize,18.4,29.16,97.54,56.41,10.0,6.91,0.787,207.6,29.7,199.8,3526.4
AGR_Wes_2019_00622,West_Zone,MP_Malwa,2019,Kharif,Pulses,26.07,38.33,640.31,86.32,11.05,7.07,0.676,189.6,10.9,225.1,2356.06
AGR_Wes_2021_00623,West_Zone,MP_Malwa,2021,Rabi,Maize,18.8,26.0,80.04,54.58,10.23,7.04,0.719,145.0,18.6,164.5,3333.78
AGR_Wes_2021_00624,West_Zone,GJ_Saurashtra,2021,Rabi,Wheat,19.56,31.32,109.9,54.33,11.9,7.11,0.252,207.6,29.0,194.9,3683.96
AGR_Wes_2020_00625,West_Zone,MH_Vidarbha,2020,Zaid,Rice,,34.57,105.39,72.42,10.57,6.97,0.488,222.4,25.0,208.6,4699.19
AGR_Wes_2018_00626,West_Zone,MH_Vidarbha,2018,Kharif,Rice,23.31,30.9,543.84,65.52,10.0,7.81,0.252,128.0,16.5,228.8,4450.42
AGR_Wes_2020_00627,West_Zone,MP_Malwa,2020,Rabi,Pulses,20.92,28.44,113.68,63.71,13.71,6.46,0.829,145.7,27.3,160.4,1579.75
AGR_Wes_2023_00628,West_Zone,MP_Malwa,2023,Rabi,Pulses,20.98,30.87,97.96,47.27,12.54,6.22,0.651,163.7,25.9,276.0,1650.88
AGR_Wes_2021_00629,West_Zone,MP_Malwa,2021,Rabi,Rice,21.21,35.08,207.45,59.99,12.47,8.26,0.526,174.4,34.7,210.6,4561.21
AGR_Wes_2020_00630,West_Zone,MH_Marathwada,2020,Rabi,Rice,22.11,33.91,183.73,72.2,13.61,6.05,0.864,195.6,16.0,154.6,4643.1
AGR_Wes_2020_00631,West_Zone,MP_Malwa,2020,Rabi,Pulses,20.56,33.01,73.39,35.7,12.82,6.63,0.94,115.2,27.3,274.7,1572.47
AGR_Wes_2022_00632,West_Zone,MH_Vidarbha,2022,Zaid,Rice,27.86,35.01,42.85,69.8,11.33,5.82,0.304,182.9,15.7,263.3,3997.06
AGR_Wes_2023_00633,West_Zone,GJ_Saurashtra,2023,Zaid,Wheat,24.72,32.91,114.3,51.99,14.14,5.5,0.814,215.1,23.0,218.5,4150.77
AGR_Wes_2019_00634,West_Zone,MH_Vidarbha,2019,Kharif,Soybean,27.93,39.51,231.08,42.38,11.46,6.58,0.404,173.2,15.5,236.9,2675.11
AGR_Wes_2018_00635,West_Zone,MH_Marathwada,2018,Kharif,Cotton,27.15,39.16,811.39,82.23,10.47,6.24,0.728,229.2,9.1,213.8,3158.58
AGR_Wes_2018_00636,West_Zone,MH_Marathwada,2018,Rabi,Cotton,19.83,32.93,180.34,52.73,11.66,6.8,0.389,191.1,17.9,179.5,2215.65
AGR_Wes_2021_00637,West_Zone,GJ_Saurashtra,2021,Rabi,Cotton,20.07,29.93,59.92,69.95,10.0,6.45,0.607,171.7,27.2,192.4,1969.08
AGR_Wes_2019_00638,West_Zone,MP_Malwa,2019,Rabi,Rice,20.44,31.48,148.9,54.47,12.42,5.82,0.865,171.1,20.0,247.0,4557.19
AGR_Wes_2023_00639,West_Zone,MP_Malwa,2023,Rabi,Maize,22.53,35.11,84.9,53.6,13.18,6.37,0.784,257.7,23.6,125.0,3851.75
AGR_Wes_2023_00640,West_Zone,GJ_Saurashtra,2023,Zaid,Rice,29.18,42.95,116.03,43.89,10.0,7.41,0.467,244.7,23.9,110.8,4504.18
AGR_Wes_2022_00641,West_Zone,MH_Vidarbha,2022,Kharif,Maize,24.72,31.84,728.24,95.0,10.0,6.53,0.64,184.3,24.9,211.6,4080.26
AGR_Wes_2019_00642,West_Zone,MH_Vidarbha,2019,Kharif,Cotton,23.76,34.58,378.36,63.86,11.57,6.85,0.717,140.3,13.8,257.2,2834.29
AGR_Wes_2019_00643,West_Zone,MH_Vidarbha,2019,Kharif,Wheat,26.83,34.14,,67.92,11.56,8.5,0.41,189.2,16.8,235.0,4832.81
AGR_Wes_2019_00644,West_Zone,GJ_Saurashtra,2019,Rabi,Maize,,32.91,222.48,63.84,10.0,6.57,0.676,206.6,29.3,187.7,4027.21
AGR_Wes_2021_00645,West_Zone,MH_Marathwada,2021,Kharif,Maize,24.17,37.55,629.3,77.38,11.79,7.77,0.542,148.2,25.2,193.9,4147.13
AGR_Wes_2018_00646,West_Zone,MH_Marathwada,2018,Kharif,Soybean,24.74,35.14,767.78,78.31,10.63,8.5,0.706,190.0,21.6,181.7,3552.41
AGR_Wes_2021_00647,West_Zone,GJ_Saurashtra,2021,Rabi,Maize,20.53,30.77,119.33,50.52,14.68,7.32,0.622,228.7,24.4,279.1,3723.03
AGR_Wes_2018_00648,West_Zone,MH_Marathwada,2018,Rabi,Pulses,20.56,31.94,136.99,59.84,13.27,5.77,0.87,197.1,26.0,198.3,1436.6
AGR_Wes_2023_00649,West_Zone,MH_Vidarbha,2023,Kharif,Soybean,25.81,35.83,720.64,79.56,10.0,8.02,0.881,179.0,26.1,177.2,3373.97
AGR_Wes_2019_00650,West_Zone,MH_Marathwada,2019,Rabi,Cotton,19.86,32.22,247.35,59.84,14.14,6.71,0.336,122.5,17.4,190.6,2213.52
AGR_Wes_2018_00651,West_Zone,MH_Vidarbha,2018,Kharif,Soybean,,37.75,689.84,65.18,14.06,6.67,0.516,209.7,22.6,201.9,3397.93
AGR_Wes_2020_00652,West_Zone,MH_Vidarbha,2020,Kharif,Maize,23.32,33.41,723.74,84.19,10.0,7.56,0.57,165.1,28.0,289.8,4149.88
AGR_Wes_2021_00653,West_Zone,MH_Marathwada,2021,Rabi,Cotton,21.37,30.52,193.93,74.99,10.0,6.64,0.861,209.2,29.5,149.3,2780.23
AGR_Wes_2022_00654,West_Zone,MP_Malwa,2022,Rabi,Maize,20.03,31.65,230.95,,10.38,6.29,0.697,166.6,23.3,203.8,3449.25
AGR_Wes_2022_00655,West_Zone,MH_Marathwada,2022,Kharif,Rice,27.1,38.74,1378.38,86.0,10.0,7.09,0.63,210.7,30.7,195.8,5270.78
AGR_Wes_2019_00656,West_Zone,MH_Marathwada,2019,Rabi,Cotton,21.05,33.34,80.71,46.24,13.24,7.67,0.67,217.8,16.9,217.9,2217.45
AGR_Wes_2021_00657,West_Zone,GJ_Saurashtra,2021,Kharif,Rice,23.42,30.53,613.26,68.67,10.0,5.72,0.789,129.3,16.2,294.2,4921.85
AGR_Wes_2022_00658,West_Zone,MP_Malwa,2022,Rabi,Maize,22.93,35.76,232.98,65.66,10.31,6.83,0.716,190.8,23.2,292.7,3506.22
AGR_Wes_2018_00659,West_Zone,GJ_Saurashtra,2018,Rabi,Soybean,22.19,33.22,131.25,,10.0,6.32,0.531,220.5,17.1,166.8,2608.87
AGR_Wes_2019_00660,West_Zone,MH_Vidarbha,2019,Kharif,Pulses,24.52,35.12,937.32,89.94,10.34,5.56,0.461,122.7,25.5,232.9,2033.41
AGR_Wes_2018_00661,West_Zone,MH_Vidarbha,2018,Rabi,Cotton,19.27,30.05,89.15,43.84,15.02,6.99,0.81,195.3,24.1,272.4,2380.09
AGR_Wes_2022_00662,West_Zone,MH_Vidarbha,2022,Zaid,Wheat,,40.7,91.35,60.22,13.85,6.92,0.482,116.9,28.7,246.6,3106.54
AGR_Wes_2023_00663,West_Zone,MP_Malwa,2023,Kharif,Soybean,24.65,,990.45,90.52,11.26,6.87,0.599,178.4,9.4,226.5,2920.51
AGR_Wes_2019_00664,West_Zone,MP_Malwa,2019,Zaid,Cotton,26.33,38.84,112.82,45.77,13.21,6.79,0.626,183.0,21.6,228.9,2270.81
AGR_Wes_2021_00665,West_Zone,MH_Vidarbha,2021,Kharif,Pulses,23.06,,131.18,62.69,14.6,5.61,0.952,206.0,23.7,173.4,1911.07
AGR_Wes_2020_00666,West_Zone,MH_Vidarbha,2020,Kharif,Rice,25.94,34.2,844.63,82.35,10.0,7.56,0.606,131.0,19.3,161.2,4790.6
AGR_Wes_2023_00667,West_Zone,GJ_Saurashtra,2023,Kharif,Rice,25.92,35.55,1104.54,93.83,10.0,6.43,0.942,198.8,20.7,171.4,5769.13
AGR_Wes_2018_00668,West_Zone,MP_Malwa,2018,Rabi,Maize,20.65,33.23,86.36,60.88,10.13,7.1,0.938,202.3,32.9,210.5,3665.2
AGR_Wes_2019_00669,West_Zone,MP_Malwa,2019,Rabi,Soybean,23.7,36.76,,71.24,11.95,5.55,0.619,176.3,22.5,204.9,2551.79
AGR_Wes_2019_00670,West_Zone,MH_Marathwada,2019,Kharif,Rice,24.13,,,84.33,12.27,7.95,0.59,181.0,20.0,235.7,5123.83
AGR_Wes_2021_00671,West_Zone,GJ_Saurashtra,2021,Kharif,Rice,26.98,36.18,343.48,44.81,14.59,7.33,0.502,197.9,12.4,242.1,5150.08
AGR_Wes_2019_00672,West_Zone,MH_Marathwada,2019,Rabi,Soybean,,34.51,206.86,55.13,13.77,5.2,0.743,163.8,22.1,164.8,2910.19
AGR_Wes_2023_00673,West_Zone,MP_Malwa,2023,Rabi,Wheat,20.73,33.51,128.8,62.67,12.93,7.12,0.627,166.2,25.0,148.3,3624.99
