Record_ID,Region,District,Year,Season,Crop,Temp_Min_C,Temp_Max_C,Rainfall_mm,Humidity_Pct,Solar_Rad_MJm2,Soil_pH,Organic_Carbon_Pct,Nitrogen_kg_ha,Phosphorus_kg_ha,Potassium_kg_ha,Crop_Yield_kg_ha
AGR_Eas_2018_00532,East_Zone,WB_Gangetic,2018,Zaid,Wheat,24.49,33.77,140.3,74.23,11.39,7.85,0.795,179.0,32.8,232.5,4375.95
AGR_Eas_2022_00533,East_Zone,Bihar_Plains,2022,Kharif,Soybean,21.89,29.32,1479.59,95.0,10.0,6.14,0.66,192.6,30.9,298.8,3373.03
AGR_Eas_2019_00534,East_Zone,WB_Gangetic,2019,Zaid,Soybean,26.1,37.44,,58.23,13.78,7.62,0.711,173.3,26.5,243.0,2236.39
AGR_Eas_2021_00535,East_Zone,Bihar_Plains,2021,Kharif,Soybean,23.55,32.79,1791.41,95.0,10.0,7.31,0.475,182.2,28.7,227.2,2891.71
AGR_Eas_2022_00536,East_Zone,Assam_Valley,2022,Kharif,Maize,22.27,31.11,1085.15,82.75,10.4,6.34,0.6,225.3,19.7,133.5,4333.67
AGR_Eas_2023_00537,East_Zone,WB_Gangetic,2023,Kharif,Maize,21.85,28.87,,95.0,10.29,7.36,0.74,235.8,20.1,276.8,4520.34
AGR_Eas_2020_00538,East_Zone,Odisha_Coastal,2020,Kharif,Soybean,22.61,34.15,1694.48,95.0,10.53,6.82,0.638,251.9,28.4,278.2,3299.12
AGR_Eas_2020_00539,East_Zone,Bihar_Plains,2020,Rabi,Rice,19.01,27.07,275.66,46.52,10.93,7.34,0.266,90.0,29.2,321.2,3745.71
AGR_Eas_2018_00540,East_Zone,Odisha_Coastal,2018,Kharif,Rice,22.94,30.48,1024.37,78.02,12.95,6.39,0.632,142.7,20.8,164.5,4774.88
AGR_Eas_2023_00541,East_Zone,Bihar_Plains,2023,Rabi,Soybean,20.46,31.84,398.93,48.42,11.05,5.87,0.463,147.8,14.2,306.1,2965.06
AGR_Eas_2020_00542,East_Zone,Odisha_Coastal,2020,Rabi,Cotton,16.46,25.44,208.62,67.71,13.27,6.96,0.712,139.9,23.9,180.8,2297.87
AGR_Eas_2020_00543,East_Zone,Assam_Valley,2020,Kharif,Cotton,23.94,32.05,1725.11,95.0,10.11,6.15,0.776,195.6,35.3,212.4,2853.72
AGR_Eas_2019_00544,East_Zone,Bihar_Plains,2019,Kharif,Soybean,23.95,33.95,603.97,64.05,10.57,5.88,0.585,207.1,23.2,257.4,3333.15
AGR_Eas_2021_00545,East_Zone,WB_Gangetic,2021,Rabi,Pulses,19.4,32.01,225.45,45.5,10.36,6.3,0.493,149.8,8.0,169.7,1647.65
AGR_Eas_2021_00546,East_Zone,Odisha_Coastal,2021,Rabi,Maize,21.73,30.22,380.0,78.81,10.91,7.09,0.78,214.4,20.3,240.8,4188.9
AGR_Eas_2020_00547,East_Zone,Assam_Valley,2020,Rabi,Pulses,20.35,28.96,225.75,,13.0,7.85,0.395,237.6,17.3,189.1,1555.13
AGR_Eas_2022_00548,East_Zone,Bihar_Plains,2022,Kharif,Rice,22.2,,1583.92,95.0,10.0,6.36,0.349,186.5,18.3,169.8,4583.83
AGR_Eas_2018_00549,East_Zone,Assam_Valley,2018,Rabi,Cotton,16.68,29.53,218.52,,12.04,6.29,0.646,163.6,26.4,196.3,2301.95
AGR_Eas_2020_00550,East_Zone,WB_Gangetic,2020,Kharif,Pulses,21.54,34.29,1248.43,72.1,11.21,6.19,0.454,280.0,25.3,185.0,2429.1
AGR_Eas_2021_00551,East_Zone,Assam_Valley,2021,Rabi,Maize,17.62,29.46,173.17,44.46,11.46,7.96,0.476,169.1,25.4,115.5,3351.04
AGR_Eas_2020_00552,East_Zone,Odisha_Coastal,2020,Kharif,Pulses,24.53,37.37,1475.46,95.0,10.0,6.1,0.604,110.6,16.1,313.8,1884.7
AGR_Eas_2022_00553,East_Zone,Assam_Valley,2022,Zaid,Maize,24.57,35.51,117.5,60.73,10.0,7.15,0.688,201.4,16.8,203.6,3940.96
AGR_Eas_2023_00554,East_Zone,WB_Gangetic,2023,Kharif,Wheat,24.64,32.11,1694.82,95.0,10.0,6.99,0.71,239.7,14.0,258.3,5087.4
AGR_Eas_2020_00555,East_Zone,Bihar_Plains,2020,Kharif,Wheat,20.92,32.33,1670.93,95.0,10.0,5.29,1.08,208.7,8.0,329.9,4982.82
AGR_Eas_2020_00556,East_Zone,Assam_Valley,2020,Kharif,Rice,26.39,38.34,1713.08,95.0,10.0,5.78,0.308,150.7,28.0,212.6,4302.59
AGR_Eas_2019_00557,East_Zone,Odisha_Coastal,2019,Zaid,Wheat,26.49,34.63,161.8,55.7,11.94,6.1,0.721,228.8,16.9,134.4,4514.3
AGR_Eas_2023_00558,East_Zone,Bihar_Plains,2023,Zaid,Soybean,24.38,32.85,138.71,59.57,10.8,6.54,0.661,219.5,15.9,183.9,2598.47
AGR_Eas_2020_00559,East_Zone,WB_Gangetic,2020,Zaid,Rice,24.24,32.0,104.39,45.11,14.78,6.45,0.67,183.1,31.6,213.1,4659.13
AGR_Eas_2023_00560,East_Zone,WB_Gangetic,2023,Zaid,Pulses,25.11,35.83,222.1,71.95,15.59,6.11,0.604,152.5,12.4,150.4,1751.37
AGR_Eas_2022_00561,East_Zone,Assam_Valley,2022,Rabi,Wheat,17.03,29.75,,70.57,12.34,7.03,0.542,112.4,21.0,199.0,3840.79
AGR_Eas_2022_00562,East_Zone,WB_Gangetic,2022,Rabi,Cotton,20.55,30.61,277.42,78.52,10.0,7.25,0.537,172.6,25.5,208.0,2828.93
AGR_Eas_2022_00563,East_Zone,Bihar_Plains,2022,Kharif,Rice,22.0,29.45,1007.64,95.0,10.0,5.45,0.677,189.6,13.8,215.9,4976.62
AGR_Eas_2022_00564,East_Zone,WB_Gangetic,2022,Zaid,Pulses,25.35,37.38,88.4,37.58,17.86,7.18,0.553,183.8,22.6,157.7,1167.75
AGR_Eas_2023_00565,East_Zone,Assam_Valley,2023,Kharif,Cotton,22.65,31.87,1611.92,80.89,15.05,5.78,0.484,195.6,20.7,230.3,2969.59
AGR_Eas_2023_00566,East_Zone,Assam_Valley,2023,Kharif,Wheat,24.45,32.77,1380.89,95.0,10.0,7.74,0.683,181.2,17.9,198.5,4573.7
AGR_Eas_2022_00567,East_Zone,WB_Gangetic,2022,Kharif,Maize,21.77,29.14,1259.6,66.89,10.0,8.05,0.573,157.4,22.3,231.9,3992.59
AGR_Eas_2019_00568,East_Zone,Odisha_Coastal,2019,Zaid,Pulses,22.35,36.25,174.73,49.91,16.43,8.27,0.843,184.7,20.9,136.2,1829.43
AGR_Eas_2020_00569,East_Zone,Odisha_Coastal,2020,Kharif,Maize,22.02,,2292.13,95.0,10.0,6.96,0.988,211.2,31.3,221.5,3400.22
AGR_Eas_2018_00570,East_Zone,WB_Gangetic,2018,Rabi,Soybean,20.28,29.64,343.77,61.86,10.24,7.3,0.899,195.8,22.6,250.8,2945.11
AGR_Eas_2018_00571,East_Zone,Bihar_Plains,2018,Rabi,Pulses,18.59,31.47,231.9,51.22,11.28,6.98,0.39,180.9,8.0,187.0,1600.46
AGR_Eas_2020_00572,East_Zone,WB_Gangetic,2020,Kharif,Cotton,26.13,34.26,1740.32,95.0,10.0,7.87,0.436,172.9,15.3,219.7,2711.53
AGR_Eas_2020_00573,East_Zone,Bihar_Plains,2020,Rabi,Cotton,18.06,30.44,318.72,62.06,14.49,6.57,0.545,170.2,27.7,203.2,2479.03
AGR_Eas_2022_00574,East_Zone,WB_Gangetic,2022,Kharif,Pulses,22.65,32.31,1863.17,95.0,10.0,6.98,0.719,107.9,11.8,286.6,1735.7
AGR_Eas_2020_00575,East_Zone,WB_Gangetic,2020,Zaid,Rice,,38.7,134.31,37.44,13.93,6.97,0.538,161.3,23.8,230.9,4211.6
AGR_Eas_2021_00576,East_Zone,WB_Gangetic,2021,Rabi,Wheat,17.74,31.26,274.5,59.88,13.23,6.19,0.2,152.0,10.3,235.2,3624.98
AGR_Eas_2018_00577,East_Zone,Odisha_Coastal,2018,Kharif,Maize,26.51,37.25,1216.7,94.61,10.0,6.27,0.613,171.6,20.0,220.7,4307.03
AGR_Eas_2022_00578,East_Zone,WB_Gangetic,2022,Rabi,Cotton,19.28,27.19,281.74,63.28,10.0,7.21,0.774,127.5,33.5,189.5,2454.41
AGR_Eas_2018_00579,East_Zone,WB_Gangetic,2018,Zaid,Rice,21.73,34.79,164.62,56.56,17.79,6.34,0.612,143.7,19.9,204.1,4490.02
AGR_Eas_2018_00580,East_Zone,Bihar_Plains,2018,Kharif,Maize,27.11,37.84,1141.78,95.0,10.0,7.52,0.331,179.4,17.8,184.4,4070.95
AGR_Eas_2021_00581,East_Zone,Bihar_Plains,2021,Zaid,Rice,27.06,36.91,69.9,50.84,14.62,7.1,0.36,155.3,22.6,216.2,3964.74
AGR_Eas_2021_00582,East_Zone,Odisha_Coastal,2021,Zaid,Maize,25.66,37.6,136.89,51.94,13.91,6.34,1.019,179.9,22.5,164.9,3922.32
AGR_Eas_2021_00583,East_Zone,Bihar_Plains,2021,Rabi,Cotton,18.06,25.36,396.06,82.26,10.0,6.85,0.583,208.8,23.3,125.9,2636.97
AGR_Eas_2022_00584,East_Zone,Bihar_Plains,2022,Zaid,Soybean,22.33,35.51,96.01,68.98,10.93,6.16,0.687,188.4,26.8,159.5,2336.34
AGR_Eas_2022_00585,East_Zone,Odisha_Coastal,2022,Kharif,Maize,23.25,32.5,1031.41,47.71,14.05,7.37,0.675,157.8,14.5,283.3,4179.77
AGR_Eas_2018_00586,East_Zone,Bihar_Plains,2018,Kharif,Wheat,23.33,35.15,2196.91,95.0,10.46,7.69,0.544,161.8,20.6,222.6,3342.47
AGR_Eas_2023_00587,East_Zone,WB_Gangetic,2023,Kharif,Rice,20.85,28.7,987.91,82.09,10.25,6.72,0.811,242.2,31.3,241.0,5572.16
AGR_Eas_2021_00588,East_Zone,WB_Gangetic,2021,Rabi,Wheat,19.14,31.23,379.76,61.92,11.11,7.64,0.8,160.1,22.3,233.4,4718.65
AGR_Eas_2018_00589,East_Zone,Bihar_Plains,2018,Rabi,Maize,17.85,,369.79,67.46,10.16,5.61,0.665,134.5,31.0,235.4,3871.96
AGR_Eas_2023_00590,East_Zone,WB_Gangetic,2023,Rabi,Cotton,18.49,32.2,167.06,,11.6,6.01,0.933,149.1,13.2,255.5,2334.24
AGR_Eas_2018_00591,East_Zone,Assam_Valley,2018,Rabi,Maize,18.62,26.38,323.57,37.15,15.63,7.16,0.332,193.3,8.0,306.1,3464.26
AGR_Eas_2019_00592,East_Zone,Bihar_Plains,2019,Kharif,Rice,22.32,32.16,1093.15,75.4,10.83,7.24,0.583,153.3,22.1,235.0,4812.48
AGR_Eas_2022_00593,East_Zone,Odisha_Coastal,2022,Kharif,Maize,22.38,33.04,1090.9,84.08,10.2,7.11,0.523,248.5,22.5,254.6,4341.74
AGR_Eas_2020_00594,East_Zone,Assam_Valley,2020,Rabi,Rice,17.0,29.47,263.11,76.9,10.0,6.7,0.63,204.5,25.4,308.4,4943.2
AGR_Eas_2023_00595,East_Zone,Assam_Valley,2023,Kharif,Maize,21.5,28.71,707.62,66.06,12.15,6.67,0.777,193.1,25.6,184.3,4431.32
AGR_Eas_2020_00596,East_Zone,WB_Gangetic,2020,Rabi,Soybean,,31.53,241.04,65.8,12.33,6.38,0.594,223.4,31.1,165.2,2875.67
AGR_Eas_2021_00597,East_Zone,Bihar_Plains,2021,Kharif,Maize,21.85,29.69,1700.12,92.59,11.07,6.78,0.545,203.7,23.4,159.8,3854.35
AGR_Eas_2023_00598,East_Zone,Bihar_Plains,2023,Rabi,Rice,20.32,29.85,332.96,54.46,10.0,7.3,0.576,206.1,22.3,231.5,4831.05
AGR_Eas_2022_00599,East_Zone,Odisha_Coastal,2022,Rabi,Maize,19.46,29.72,313.95,56.58,14.82,6.3,0.715,187.3,18.8,147.0,3854.5
AGR_Eas_2019_00600,East_Zone,Assam_Valley,2019,Kharif,Rice,23.81,36.65,1171.16,90.46,10.0,5.9,0.667,205.7,17.7,286.3,5218.39
AGR_Eas_2020_00601,East_Zone,Odisha_Coastal,2020,Kharif,Rice,24.74,35.86,1186.4,91.08,10.0,7.26,0.662,185.8,23.7,198.5,4852.06
AGR_Eas_2021_00602,East_Zone,WB_Gangetic,2021,Kharif,Wheat,22.91,30.42,1754.3,95.0,10.0,7.18,0.438,238.5,10.4,234.0,4448.15
AGR_Eas_2020_00603,East_Zone,Assam_Valley,2020,Kharif,Pulses,24.28,37.32,1678.67,95.0,10.0,5.4,0.76,171.0,20.6,166.2,1846.1
AGR_Eas_2018_00604,East_Zone,WB_Gangetic,2018,Rabi,Rice,16.07,26.0,333.51,56.84,10.87,6.76,0.684,145.2,28.7,201.5,4763.67
AGR_Eas_2018_00605,East_Zone,Odisha_Coastal,2018,Rabi,Soybean,22.68,35.97,317.34,67.49,13.7,6.48,0.801,150.0,22.4,110.0,3096.52
AGR_Eas_2020_00606,East_Zone,Odisha_Coastal,2020,Rabi,Rice,20.6,32.32,303.08,63.63,12.81,5.77,0.543,192.6,27.3,244.0,5154.3
AGR_Eas_2022_00607,East_Zone,WB_Gangetic,2022,Rabi,Soybean,20.47,32.12,281.35,73.17,11.93,6.45,0.511,184.0,14.6,323.7,2805.84
AGR_Eas_2023_00608,East_Zone,Assam_Valley,2023,Rabi,Soybean,19.51,28.7,,51.23,13.21,6.77,0.702,176.2,24.2,122.5,2848.82
AGR_Eas_2019_00609,East_Zone,WB_Gangetic,2019,Rabi,Soybean,19.97,27.81,,56.23,11.23,6.05,0.631,167.6,25.4,199.2,2789.67
AGR_Eas_2020_00610,East_Zone,WB_Gangetic,2020,Rabi,Cotton,,30.94,149.45,41.55,13.37,6.85,0.351,153.2,19.2,196.1,2065.07
AGR_Eas_2019_00611,East_Zone,Assam_Valley,2019,Rabi,Cotton,21.69,34.72,338.37,47.59,11.21,6.98,0.782,175.3,26.0,172.0,2832.41
AGR_Eas_2018_00612,East_Zone,Odisha_Coastal,2018,Kharif,Wheat,20.97,29.5,,67.41,14.12,6.17,0.686,186.1,15.7,212.8,4423.79
AGR_Eas_2021_00613,East_Zone,Bihar_Plains,2021,Kharif,Maize,,33.14,,,11.56,6.31,0.654,164.4,26.1,187.5,4029.22
AGR_Eas_2018_00614,East_Zone,Assam_Valley,2018,Rabi,Wheat,17.15,28.16,324.76,57.51,12.16,6.93,0.754,155.9,10.5,189.5,4290.28
AGR_Eas_2019_00615,East_Zone,WB_Gangetic,2019,Kharif,Cotton,19.34,28.45,1367.27,95.0,10.0,6.53,0.434,132.4,27.0,204.8,2677.38
AGR_Eas_2020_00616,East_Zone,Assam_Valley,2020,Kharif,Wheat,22.35,31.88,1740.68,95.0,10.0,7.19,0.519,142.1,27.3,226.2,4013.01
AGR_Eas_2020_00617,East_Zone,Odisha_Coastal,2020,Kharif,Wheat,,33.69,1523.11,95.0,10.0,6.66,0.535,205.7,19.0,149.4,5088.1
AGR_Eas_2021_00618,East_Zone,WB_Gangetic,2021,Kharif,Maize,24.8,34.36,1749.45,95.0,10.0,7.17,0.323,218.0,10.2,164.0,3944.93
AGR_Eas_2020_00619,East_Zone,WB_Gangetic,2020,Rabi,Pulses,21.82,30.87,318.31,47.1,12.99,6.6,0.362,152.3,8.0,174.8,1926.02
AGR_Eas_2022_00620,East_Zone,WB_Gangetic,2022,Kharif,Rice,,,1443.61,95.0,10.0,7.26,0.705,208.6,22.3,238.7,5584.61
AGR_Eas_2023_00621,East_Zone,Bihar_Plains,2023,Rabi,Rice,17.39,28.99,245.46,61.83,10.46,7.55,0.671,133.9,24.7,248.8,4320.34
AGR_Eas_2020_00622,East_Zone,Assam_Valley,2020,Rabi,Soybean,21.98,30.26,309.67,71.0,13.84,5.99,0.805,168.4,15.6,245.0,3007.0
AGR_Eas_2021_00623,East_Zone,Assam_Valley,2021,Kharif,Soybean,24.13,34.97,1578.13,95.0,10.0,6.92,0.426,155.5,23.3,236.8,2969.64
AGR_Eas_2018_00624,East_Zone,Odisha_Coastal,2018,Rabi,Soybean,14.28,26.0,152.95,68.26,13.71,7.29,0.28,130.3,19.0,187.5,1734.75
AGR_Eas_2020_00625,East_Zone,Assam_Valley,2020,Zaid,Rice,24.77,32.12,176.14,72.18,12.05,5.64,0.443,103.9,20.8,213.5,3985.14
AGR_Eas_2019_00626,East_Zone,WB_Gangetic,2019,Rabi,Soybean,19.4,32.06,339.61,56.95,11.84,5.97,0.607,203.4,17.0,151.5,3201.01
AGR_Eas_2022_00627,East_Zone,WB_Gangetic,2022,Kharif,Cotton,19.89,28.4,1251.61,89.04,10.0,6.75,0.677,173.7,26.5,242.1,2975.05
AGR_Eas_2020_00628,East_Zone,Assam_Valley,2020,Rabi,Maize,21.09,31.0,219.23,53.39,11.79,6.98,0.628,189.8,21.1,193.1,3518.65
AGR_Eas_2018_00629,East_Zone,Odisha_Coastal,2018,Rabi,Wheat,18.83,,374.72,70.91,12.67,6.56,0.496,198.7,13.2,164.6,4338.25
AGR_Eas_2022_00630,East_Zone,Bihar_Plains,2022,Kharif,Wheat,23.73,34.0,981.37,,10.0,5.66,0.53,207.6,21.1,262.8,4740.38
AGR_Eas_2020_00631,East_Zone,Bihar_Plains,2020,Kharif,Cotton,20.14,31.17,380.68,52.84,13.64,6.66,0.33,209.2,18.0,336.3,2545.41
AGR_Eas_2022_00632,East_Zone,Odisha_Coastal,2022,Rabi,Soybean,19.56,27.85,340.15,63.94,13.48,6.82,0.2,208.7,26.7,292.6,2718.34
AGR_Eas_2019_00633,East_Zone,Bihar_Plains,2019,Rabi,Wheat,16.99,30.0,225.66,64.92,10.65,5.94,0.751,172.5,21.7,195.0,4094.77
AGR_Eas_2020_00634,East_Zone,WB_Gangetic,2020,Kharif,Soybean,,35.98,1578.92,95.0,10.0,6.87,0.408,189.6,29.6,190.6,3110.38
AGR_Eas_2018_00635,East_Zone,Bihar_Plains,2018,Rabi,Pulses,17.16,27.81,300.85,52.46,14.01,7.96,0.483,146.7,28.8,220.5,1600.27
AGR_Eas_2021_00636,East_Zone,Odisha_Coastal,2021,Kharif,Wheat,23.84,,1469.71,95.0,10.0,7.02,0.771,182.6,29.1,171.5,4771.29
AGR_Eas_2020_00637,East_Zone,WB_Gangetic,2020,Kharif,Rice,24.42,35.49,606.99,84.6,10.0,5.93,0.678,193.4,21.2,193.5,5093.25
AGR_Eas_2022_00638,East_Zone,Bihar_Plains,2022,Rabi,Soybean,18.47,30.1,260.11,,17.02,6.91,0.7,133.8,17.4,119.5,2562.0
AGR_Eas_2021_00639,East_Zone,Odisha_Coastal,2021,Rabi,Wheat,18.85,26.99,339.77,51.03,18.25,7.23,0.751,161.6,20.2,291.2,4406.35
AGR_Eas_2018_00640,East_Zone,WB_Gangetic,2018,Kharif,Wheat,20.86,30.68,2137.39,95.0,10.0,6.32,0.735,211.0,27.8,292.7,4134.16
AGR_Eas_2023_00641,East_Zone,Odisha_Coastal,2023,Kharif,Maize,24.77,,1348.63,95.0,10.42,7.21,0.325,172.8,18.2,305.6,4313.88
AGR_Eas_2019_00642,East_Zone,WB_Gangetic,2019,Rabi,Cotton,19.81,30.89,229.95,71.94,10.0,7.1,0.553,158.8,29.7,229.7,2211.58
AGR_Eas_2019_00643,East_Zone,Bihar_Plains,2019,Rabi,Soybean,18.62,28.0,212.38,67.64,10.0,6.25,0.56,181.4,13.1,185.2,2513.34
AGR_Eas_2021_00644,East_Zone,Bihar_Plains,2021,Rabi,Pulses,17.51,29.32,245.83,57.2,12.81,6.45,0.274,189.0,19.6,250.4,1524.58
AGR_Eas_2021_00645,East_Zone,WB_Gangetic,2021,Kharif,Maize,26.74,40.48,1572.44,95.0,10.0,7.11,0.602,193.9,23.8,210.2,4224.04
AGR_Eas_2021_00646,East_Zone,WB_Gangetic,2021,Rabi,Cotton,20.02,30.55,346.87,56.42,13.24,6.49,0.699,219.5,28.5,250.7,3230.47
AGR_Eas_2023_00647,East_Zone,WB_Gangetic,2023,Kharif,Soybean,25.4,34.21,917.52,67.0,12.61,7.11,0.589,223.7,27.8,140.0,3459.07
AGR_Eas_2020_00648,East_Zone,Odisha_Coastal,2020,Kharif,Pulses,24.2,35.0,1225.6,92.89,10.0,7.79,0.542,182.2,24.8,164.4,2119.81
AGR_Eas_2022_00649,East_Zone,Bihar_Plains,2022,Kharif,Maize,23.35,35.43,1194.64,79.37,10.0,6.45,0.683,223.8,10.3,114.0,4706.55
AGR_Eas_2023_00650,East_Zone,Assam_Valley,2023,Kharif,Pulses,22.04,33.89,911.97,78.41,12.49,8.36,0.647,192.1,15.0,226.4,2272.22
AGR_Eas_2018_00651,East_Zone,WB_Gangetic,2018,Rabi,Maize,18.61,28.85,317.33,56.85,14.09,6.73,0.7,174.5,27.7,126.0,3524.45
AGR_Eas_2018_00652,East_Zone,Odisha_Coastal,2018,Kharif,Cotton,22.77,33.35,1122.28,90.94,10.0,6.37,0.654,179.4,14.9,204.5,2780.51
AGR_Eas_2020_00653,East_Zone,Odisha_Coastal,2020,Kharif,Rice,,34.77,1934.27,95.0,10.0,7.16,0.802,203.8,16.0,233.0,5081.35
AGR_Eas_2021_00654,East_Zone,Odisha_Coastal,2021,Rabi,Maize,18.94,29.49,355.13,56.46,11.37,6.79,0.618,236.4,11.8,228.6,4287.29
AGR_Eas_2023_00655,East_Zone,WB_Gangetic,2023,Rabi,Cotton,18.19,28.88,242.43,59.44,13.58,7.65,0.639,218.6,22.5,151.5,2574.6
AGR_Eas_2018_00656,East_Zone,WB_Gangetic,2018,Rabi,Soybean,18.59,26.55,127.99,63.48,11.07,7.92,0.466,178.9,18.7,214.4,2158.84
AGR_Eas_2022_00657,East_Zone,WB_Gangetic,2022,Rabi,Rice,20.19,29.79,293.71,57.98,17.73,7.07,0.603,230.3,24.1,178.1,4922.09
AGR_Eas_2018_00658,East_Zone,Assam_Valley,2018,Kharif,Soybean,21.97,33.17,1396.9,85.97,10.0,6.64,0.564,199.3,19.9,272.5,3052.22
AGR_Eas_2022_00659,East_Zone,Assam_Valley,2022,Kharif,Maize,24.92,32.69,1781.05,95.0,10.0,7.18,0.803,234.5,21.8,122.7,4381.08
AGR_Eas_2020_00660,East_Zone,Bihar_Plains,2020,Kharif,Cotton,22.08,34.82,1533.06,84.68,10.0,6.62,0.542,215.0,20.7,274.7,2855.09
AGR_Eas_2023_00661,East_Zone,WB_Gangetic,2023,Kharif,Soybean,26.24,34.25,,66.96,14.97,5.86,0.693,204.4,22.9,233.1,3778.83
AGR_Eas_2018_00662,East_Zone,Odisha_Coastal,2018,Kharif,Rice,23.04,32.24,828.42,95.0,10.0,6.1,0.511,170.6,31.5,204.1,5106.77
AGR_Eas_2023_00663,East_Zone,Assam_Valley,2023,Rabi,Cotton,22.31,33.38,353.86,69.23,14.14,7.42,0.281,238.8,24.0,291.9,3005.61
AGR_Eas_2020_00664,East_Zone,Assam_Valley,2020,Rabi,Rice,18.14,29.82,217.98,72.42,13.27,6.96,0.2,163.1,27.9,193.5,3932.06
AGR_Eas_2022_00665,East_Zone,Assam_Valley,2022,Kharif,Rice,20.97,31.06,1418.96,91.9,10.0,8.01,0.742,176.2,20.3,186.0,5207.46
AGR_Eas_2020_00666,East_Zone,WB_Gangetic,2020,Kharif,Pulses,22.65,36.1,581.42,69.31,11.29,6.13,0.482,216.5,30.9,170.6,2166.61
AGR_Eas_2020_00667,East_Zone,Assam_Valley,2020,Rabi,Wheat,16.84,25.93,229.32,60.98,10.0,6.96,0.866,206.3,14.6,230.8,4445.73
AGR_Eas_2021_00668,East_Zone,Odisha_Coastal,2021,Rabi,Soybean,18.27,,355.26,63.93,10.3,7.44,0.449,177.8,29.6,203.7,2972.64
AGR_Eas_2018_00669,East_Zone,Assam_Valley,2018,Kharif,Cotton,22.48,36.22,,95.0,11.14,7.12,0.679,161.3,25.0,208.9,2162.55
AGR_Eas_2020_00670,East_Zone,Assam_Valley,2020,Rabi,Soybean,19.39,26.47,200.08,54.7,13.08,6.19,0.701,164.7,23.1,220.7,2529.59
AGR_Eas_2023_00671,East_Zone,Assam_Valley,2023,Zaid,Wheat,,37.05,149.69,38.13,11.55,7.45,0.394,145.0,14.3,110.0,3617.5
AGR_Eas_2021_00672,East_Zone,Bihar_Plains,2021,Kharif,Soybean,19.84,30.87,1977.59,95.0,10.43,7.42,0.788,203.8,24.5,234.0,2836.63
AGR_Eas_2022_00673,East_Zone,Bihar_Plains,2022,Rabi,Rice,17.11,30.35,271.01,63.68,10.0,7.33,0.653,140.9,17.2,254.1,4377.55
AGR_Eas_2021_00674,East_Zone,Odisha_Coastal,2021,Kharif,Soybean,25.16,38.03,1389.34,87.54,10.0,6.25,0.601,178.1,19.8,226.0,3134.79
AGR_Eas_2020_00675,East_Zone,Assam_Valley,2020,Rabi,Maize,19.39,31.09,440.04,39.08,16.02,6.26,0.509,190.1,22.2,225.0,4073.6
AGR_Eas_2022_00676,East_Zone,Odisha_Coastal,2022,Zaid,Pulses,25.51,37.98,109.07,53.37,14.32,7.02,0.657,166.4,13.7,247.9,1833.62
AGR_Eas_2019_00677,East_Zone,Odisha_Coastal,2019,Rabi,Maize,18.29,31.5,300.27,66.9,11.44,6.94,0.592,146.9,23.7,181.7,3621.37
AGR_Eas_2018_00678,East_Zone,Bihar_Plains,2018,Rabi,Soybean,19.38,31.23,303.89,65.2,10.58,6.64,0.531,206.0,10.7,214.8,2995.28
AGR_Eas_2023_00679,East_Zone,Assam_Valley,2023,Kharif,Cotton,21.25,31.66,737.75,,10.0,7.26,0.595,90.0,28.0,229.2,2625.0
AGR_Eas_2023_00680,East_Zone,Odisha_Coastal,2023,Kharif,Cotton,23.53,30.85,2146.54,95.0,10.12,6.61,0.59,191.0,14.1,197.9,2225.92
AGR_Eas_2022_00681,East_Zone,WB_Gangetic,2022,Kharif,Rice,22.04,31.99,1284.11,95.0,10.0,6.68,0.696,179.0,25.4,203.5,5042.57
AGR_Eas_2018_00682,East_Zone,Assam_Valley,2018,Rabi,Cotton,18.88,,185.05,52.89,12.09,5.68,0.2,186.5,18.8,203.8,1824.64
AGR_Eas_2018_00683,East_Zone,Bihar_Plains,2018,Rabi,Rice,17.8,31.3,249.37,45.65,15.14,7.25,0.682,142.8,27.8,196.7,4403.19
AGR_Eas_2022_00684,East_Zone,Assam_Valley,2022,Rabi,Soybean,17.83,29.63,335.72,55.14,13.02,7.89,0.651,164.7,30.4,161.4,2722.12
AGR_Eas_2020_00685,East_Zone,WB_Gangetic,2020,Rabi,Rice,21.42,32.31,,60.8,10.0,6.44,1.0,150.9,29.3,172.8,4783.8
AGR_Eas_2023_00686,East_Zone,Bihar_Plains,2023,Kharif,Cotton,23.56,31.83,1393.36,95.0,10.0,7.36,0.865,150.8,23.8,206.8,3113.11
AGR_Eas_2019_00687,East_Zone,Assam_Valley,2019,Kharif,Pulses,25.97,35.53,1489.28,95.0,11.07,6.11,0.879,242.3,33.2,209.8,2595.38
AGR_Eas_2021_00688,East_Zone,WB_Gangetic,2021,Rabi,Pulses,20.93,32.93,282.44,71.37,10.71,6.49,0.477,174.1,21.5,162.4,1735.29
AGR_Eas_2019_00689,East_Zone,Bihar_Plains,2019,Rabi,Cotton,20.57,28.55,390.41,70.85,12.85,7.02,0.762,209.4,20.7,187.5,2993.93
AGR_Eas_2018_00690,East_Zone,Bihar_Plains,2018,Kharif,Wheat,,33.68,1366.01,86.65,10.0,7.78,0.742,160.7,26.6,277.0,4703.34
AGR_Eas_2021_00691,East_Zone,WB_Gangetic,2021,Rabi,Maize,20.46,28.0,305.66,70.0,10.77,6.88,0.456,202.0,11.2,214.2,3596.64
